DATE,AR,IL,IN,IA,LA,MI,MN,MS,MO,WI,T_WA
2016-05-08,67.7525,57.776,55.686875,58.73,70.4525,51.575,54.5,68.135,66.779375,53.8625,58.77751844698441
2016-05-09,66.47,57.1325,56.058125,59.84,74.3825,51.84821428571429,50.9225,68.225,66.340625,52.1675,58.4897220662626
2016-05-10,74.75,60.1085,60.305,58.42999999999999,78.3125,50.38571428571429,48.74,73.955,68.849375,48.785,59.98594496461033
2016-05-11,78.62,62.375,64.293125,58.76,78.005,58.1525,48.6275,75.62,70.896875,53.46928571428572,63.08830849575211
2016-05-12,72.2525,63.3605,65.339375,56.435,78.3125,60.176428571428566,50.99,75.44,65.14250000000001,59.3675,63.52318351804673
2016-05-13,67.73,56.92100000000001,58.96625,49.16,77.735,54.59,43.1375,71.495,62.33,51.71,57.97185879578405
2016-05-14,63.095,45.8825,47.654375,45.075,75.935,43.12464285714286,36.8825,66.2525,51.60875,42.005,49.10559001144568
2016-05-15,62.87000000000001,48.6275,46.94321428571429,49.595,72.47,40.70107142857142,44.78,63.43250000000001,54.32,44.75,50.29061217085534
2016-05-16,63.005,57.1865,51.456875,54.485,71.465,50.12857142857143,51.3725,65.16499999999999,52.874375,55.77500000000001,55.91366307896514
2016-05-17,65.2325,54.8375,53.72937500000001,55.355,75.5375,53.45857142857143,50.6075,69.0875,52.244375,50.540000000000006,56.24598051092498
2016-05-18,61.3625,54.45050000000001,56.879375,54.83,72.425,53.35617346938776,56.00749999999999,67.37,57.3125,52.04,57.112210306143496
2016-05-19,60.7325,58.856,58.1225,58.415000000000006,70.6175,56.19714285714285,57.605,68.84,58.96625,57.53,59.564548625061576
2016-05-20,63.3425,60.3455,59.03937500000001,60.14,72.99499999999998,59.613928571428566,60.5075,74.06,60.524375000000006,58.55,61.718716342439244
2016-05-21,68.11250000000001,64.742,61.88401785714286,61.415,77.54749999999999,63.04357142857143,64.4,73.9025,64.44312500000001,62.915000000000006,65.33199181496887
2016-05-22,72.14,67.559,64.56955357142857,66.59,76.89500000000002,61.503928571428574,66.85249999999999,70.0925,68.545625,65.48750000000001,67.08393317294633
2016-05-23,68.87750000000001,70.4615,65.541875,69.935,77.0,61.806071428571435,67.97749999999999,69.47,68.523125,68.3375,68.21058793045114
2016-05-24,74.86250000000003,74.435,69.670625,72.64500000000002,78.575,68.0,66.7625,73.6625,68.8325,70.2575,71.37965400837898
2016-05-25,74.9975,74.6015,72.89937499999998,71.75,81.5075,71.0675,58.7525,77.33250000000002,72.2525,64.85,71.72431961935158
2016-05-26,76.8875,75.21350000000002,71.04875000000001,69.755,79.3325,71.10178571428571,59.33750000000001,79.1375,73.355,71.66749999999998,72.38347703325068
2016-05-27,73.01750000000001,73.5215,73.37187500000002,68.84,75.5375,70.99571428571429,60.2375,77.87,70.176875,68.9975,71.18560933140043
2016-05-28,73.49000000000002,75.00649999999997,76.3025,68.255,77.0375,74.20035714285714,58.73,77.12,71.78,72.32750000000001,72.75826423471214
2016-05-29,76.2575,73.12100000000002,75.81312499999999,69.25999999999999,80.1425,73.12357142857144,64.2425,78.38,74.3675,70.07750000000001,73.1799686837586
2016-05-30,70.88,75.083,74.21000000000002,71.91499999999998,79.535,69.35642857142858,66.515,80.195,73.06812500000002,70.325,72.80910630782326
2016-05-31,72.005,70.79899999999999,73.945625,68.57,79.1225,65.88499999999999,57.852500000000006,77.64500000000002,71.77437499999998,65.1575,69.61307366962313
2016-06-01,74.14250000000001,71.29849999999998,72.66875,67.01,77.045,63.98857142857143,56.75,78.66499999999998,73.72625000000002,68.53999999999999,69.59919995579041
2016-06-02,74.255,69.85400000000001,72.685625,66.155,75.125,66.61464285714285,59.2475,79.445,73.74875,65.93,69.56793584515985
2016-06-03,74.75,71.9555,71.1275,72.25999999999998,75.33500000000002,64.89500000000001,58.64,77.75,72.22437500000002,66.6275,69.68198567500954
2016-06-04,75.53750000000002,71.456,68.14142857142858,67.41499999999999,75.58250000000002,66.065,57.875,77.0,72.77000000000002,66.64250000000001,69.1947626389433
2016-06-05,74.5925,71.483,69.76625,70.49000000000002,78.58250000000002,63.201071428571424,61.0625,78.23750000000003,70.87437500000001,66.95750000000001,69.44702639006367
2016-06-06,74.9975,72.554,71.335625,67.00999999999999,80.69,63.008214285714295,59.74250000000001,79.58,75.27312500000002,64.34,69.94973435547172
2016-06-07,78.4175,63.977,63.97250000000001,62.825,81.58250000000002,54.824642857142855,57.875,80.285,70.91375000000002,57.88250000000001,64.82528470184312
2016-06-08,79.27250000000002,64.0535,63.23,67.595,82.45250000000001,54.159285714285716,59.6075,77.8475,71.605625,58.565,65.1828654947225
2016-06-09,80.50999999999998,68.2115,66.51419642857144,74.16499999999998,83.42,58.839285714285715,64.8725,77.42750000000002,79.199375,62.9975,69.31780586176147
2016-06-10,81.095,80.11399999999999,75.981875,81.22999999999998,81.73249999999999,67.54678571428572,67.63999999999999,78.98750000000003,81.280625,74.18,76.15909819907571
2016-06-11,82.2425,82.18785714285715,81.26375,79.92500000000003,82.09571428571428,74.48551020408162,73.985,80.0,82.05687499999998,77.9825,79.41415725215907
2016-06-12,78.7325,72.221,77.106875,75.83,81.6275,65.08785714285715,63.14,81.74000000000002,81.38187500000002,63.46250000000001,72.52971034474758
2016-06-13,77.9,73.805,74.508125,75.44,80.0075,60.02857142857143,60.485,81.065,79.03625,63.0275,70.99759765439711
2016-06-14,82.985,77.72,73.37750000000003,74.675,81.845,64.87571428571428,60.1475,78.14750000000002,81.516875,67.235,73.31739968452081
2016-06-15,86.53999999999998,81.17214285714286,75.33500000000002,76.64,85.3625,66.70785714285715,62.24,82.94749999999998,84.99312499999998,71.5325,76.29403508373342
2016-06-16,86.495,73.96249999999998,73.34375,74.075,85.69999999999997,67.51785714285714,63.905,84.47,85.735625,64.91749999999999,74.26449252975827
2016-06-17,87.39499999999998,74.3405,74.03562500000002,76.085,85.745,72.28464285714288,67.95500000000001,81.89750000000002,82.473125,70.2575,75.78736559544134
2016-06-18,84.1325,75.95599999999997,75.605,75.25999999999998,80.60857142857142,74.12,73.4,79.25,80.51,73.2425,76.46511718558497
2016-06-19,81.2525,79.124,77.495,77.50999999999998,80.83250000000002,76.65285714285714,76.595,80.84,80.18375,77.29250000000002,78.47112068003621
2016-06-20,83.2325,82.75999999999998,80.706875,78.59,81.62,76.71714285714286,71.645,81.4325,83.02437499999998,79.79749999999999,79.90643146518616
2016-06-21,84.7175,75.58700000000002,75.959375,73.85,81.995,67.50178571428572,66.245,81.44,80.18937500000001,71.345,74.63132359751154
2016-06-22,87.125,73.04899999999999,73.2875,75.17,83.63,66.98107142857144,65.525,83.24,86.084375,68.99000000000001,74.42481388138516
2016-06-23,88.25,74.12899999999999,79.025,70.83500000000002,83.795,66.6275,62.87,83.51,85.623125,67.4975,74.64812896604882
2016-06-24,86.22500000000002,73.5485,75.99875,72.48499999999999,83.4125,69.41107142857143,68.6525,84.4925,79.46000000000002,69.80000000000001,74.78799269483613
2016-06-25,85.37,80.33449999999998,76.96062500000002,79.08500000000002,84.55000000000003,73.40964285714286,72.36500000000002,86.03750000000002,83.114375,76.83500000000002,78.8160026160293
2016-06-26,86.02250000000002,81.275,79.514375,79.4,85.46000000000002,76.51464285714286,72.1175,86.61500000000002,80.99375,78.5,79.87401860642912
2016-06-27,83.72749999999998,78.9935,78.456875,75.25999999999998,84.845,72.67357142857142,64.8725,81.125,81.3425,73.825,76.92089958434954
2016-06-28,82.13,69.3455,70.39625000000002,68.315,83.11999999999998,63.326428571428565,63.005,79.86500000000002,78.305,64.08500000000001,70.43511571722628
2016-06-29,82.5125,68.06300000000002,66.84125,68.66,82.85,64.71821428571428,65.5025,82.34,74.49125000000002,66.455,70.21379076824465
2016-06-30,82.625,69.61099999999999,69.62,70.51999999999998,83.2325,66.875,65.5025,80.63,74.316875,68.1275,71.38881030303607
2016-07-01,82.355,68.495,71.15,65.66,84.6725,64.56392857142858,60.98,81.7775,74.19875,63.49999999999999,69.97185156130234
2016-07-02,83.61500000000002,65.70500000000001,64.551875,65.01500000000001,85.85,64.61535714285714,64.73750000000001,83.9,68.860625,65.855,68.92621853744674
2016-07-03,82.265,66.515,66.32375,65.24000000000001,85.97,67.67857142857143,65.9975,85.85,67.83125000000001,66.7775,69.94518798132162
2016-07-04,79.88,70.6235,70.36812499999999,67.685,86.8775,69.48821428571429,66.74000000000001,83.525,72.905,67.1,72.12296716527096
2016-07-05,84.74000000000002,77.495,75.689375,76.4,85.8875,74.525,73.22,82.73750000000003,81.23,76.2425,77.86893918703156
2016-07-06,86.11250000000003,77.612,75.329375,75.42500000000003,87.07249999999998,75.40678571428572,71.87,82.025,80.65625,75.995,77.86471837808313
2016-07-07,86.3375,75.67699999999999,75.605,74.30000000000003,87.3125,74.07178571428571,67.37,84.875,78.513125,73.03999999999998,76.46631419481413
2016-07-08,83.61500000000002,77.76950000000002,78.44187500000002,73.66999999999999,85.505,71.92464285714286,65.3675,86.8925,80.38625,73.685,76.72174757064697
2016-07-09,79.1375,73.274,72.708125,72.575,84.545,69.96392857142858,66.38,82.2125,78.56375,70.22,73.82387118077155
2016-07-10,80.1275,73.5035,72.741875,73.08500000000002,81.62375,70.70964285714288,65.84,79.11500000000002,80.63,69.1625,73.75575555668597
2016-07-11,81.38750000000002,81.06800000000001,77.151875,79.58,85.66999999999999,73.985,70.745,79.08500000000002,82.06812500000002,77.3525,78.45149569364052
2016-07-12,84.24500000000002,79.6325,76.904375,73.745,84.7025,78.90607142857144,72.5,81.185,78.40625,78.4325,78.69770213393285
2016-07-13,84.81714285714288,74.69385714285714,73.56714285714284,74.9,84.69714285714286,75.52920408163266,69.83,79.9857142857143,78.13357142857143,76.45714285714286,76.30860303892344
2016-07-14,77.6075,76.8875,76.58937499999998,72.86,84.8,75.15270408163265,64.8725,80.7125,78.0125,74.3675,75.94608089606304
2016-07-15,75.0875,69.7145,74.55875,65.63499999999999,81.905,65.56127551020407,63.9725,80.555,76.40375,65.195,70.7964540030323
2016-07-16,79.9925,69.7235,70.78999999999998,67.655,82.6175,65.06352040816327,64.8725,82.655,77.42750000000002,66.53,71.1195519590972
2016-07-17,85.10000000000002,75.191,73.895,73.85,83.21000000000002,68.1813775510204,69.25999999999999,82.265,83.53062500000001,72.65,75.32615386126453
2016-07-18,85.41499999999998,79.583,76.341875,75.98000000000002,83.5625,74.40071428571429,70.1375,83.9675,83.789375,75.73249999999999,78.17374813644632
2016-07-19,82.67,77.3825,77.916875,74.09,84.215,70.89607142857143,69.89,84.7625,84.216875,73.50500000000002,76.97498649239755
2016-07-20,86.1575,78.18350000000002,78.906875,77.315,85.715,74.19714285714286,74.12,84.965,82.866875,77.4125,78.88948911307735
2016-07-21,88.78999999999998,83.084,79.36812499999998,84.60499999999998,87.5975,76.78785714285716,80.6,85.9175,86.0,78.09,82.06981641238738
2016-07-22,89.105,79.08028571428572,80.54375,81.185,85.595,79.89285714285714,79.38499999999998,83.93,83.395625,79.355,81.20870252666731
2016-07-23,88.25,81.995,80.65625,80.5,86.29250000000002,78.31785714285716,72.6575,80.0225,85.071875,77.7875,80.74899450064217
2016-07-24,86.3825,81.914,81.7025,79.43,84.185,76.08714285714284,73.895,83.315,87.29375000000002,79.52000000000002,80.83835911472102
2016-07-25,82.98500000000001,79.691,78.83857142857143,75.095,82.835,77.7875,72.3875,84.32750000000001,78.65937500000003,77.4425,78.67918584000348
2016-07-26,82.2425,78.71449999999999,77.0675,75.485,82.1225,74.78535714285717,74.23250000000002,84.05000000000003,79.143125,76.67750000000002,77.84830602933951
2016-07-27,81.7475,78.4895,77.590625,75.815,80.42,74.9525,68.63,80.2775,79.435625,76.17500000000003,77.0260826913811
2016-07-28,84.74000000000002,76.559,76.008125,73.31,81.1175,72.21071428571429,65.255,79.27250000000002,80.07124999999998,70.3475,75.21351789042969
2016-07-29,81.0275,73.98949999999998,74.87375,69.65,82.805,70.30785714285716,64.75999999999999,80.95250000000001,77.12937500000002,68.705,73.57639836550031
2016-07-30,79.25,73.88600000000002,74.63187500000002,70.005,84.32,67.86178571428572,66.4925,81.92750000000002,76.33625,70.23499999999999,73.44715217665801
2016-07-31,83.345,73.8095,75.28437500000003,74.76500000000001,84.95750000000002,70.68714285714286,69.7325,81.635,76.1,69.6875,74.67672612993432
2016-08-01,87.64250000000001,75.938,73.518125,73.94,85.6625,71.43607142857144,69.25999999999999,83.19750000000002,76.88750000000002,72.56,75.65961057938743
2016-08-02,88.025,77.5985,79.4525,76.685,86.915,74.07178571428571,73.13,83.87,80.22874999999998,74.25500000000002,78.24490980724772
2016-08-03,88.1375,80.3075,79.0025,77.66,86.21000000000002,77.09964285714284,74.12,84.41750000000002,81.089375,79.25,79.94348424673674
2016-08-04,89.645,80.9555,79.34562500000001,76.82,86.61500000000002,78.95428571428573,74.345,84.875,84.14375000000003,78.65,80.77766378971215
2016-08-05,90.365,77.045,78.58625,71.525,86.58500000000002,77.94178571428571,67.64,82.2125,79.57625,75.2,77.92665529989739
2016-08-06,85.86500000000002,74.4305,76.49937499999999,70.745,85.1225,72.25035714285715,66.98750000000001,81.8675,76.8875,71.32249999999998,75.11946083088628
2016-08-07,81.86,72.96799999999998,74.75,70.4,84.4025,70.19214285714287,66.4025,82.07,74.67125,69.98,73.6142026331136
2016-08-08,79.7225,76.631,76.60625,71.67500000000003,82.835,69.62642857142856,67.4825,82.20500000000001,76.510625,70.1825,74.64252189134811
2016-08-09,79.475,77.684,78.395,74.405,84.785,73.35178571428571,72.5,81.76249999999997,81.005,75.95,77.40073076812388
2016-08-10,82.8725,80.042,79.199375,79.85,84.965,78.20535714285714,70.34,82.1525,82.833125,77.88,79.43192752103776
2016-08-11,87.305,81.4145,82.09625,76.83500000000002,83.05250000000002,79.05071428571429,69.14750000000001,81.5825,85.25750000000002,79.1525,80.32316619639515
2016-08-12,84.4925,78.0395,81.69125,73.16000000000003,82.73000000000002,76.04306122448979,67.01,80.69749999999998,80.87562500000001,74.9,77.63424689430678
2016-08-13,81.725,77.48150000000003,77.27000000000002,73.415,79.79749999999999,73.47071428571428,69.25999999999999,79.11500000000002,77.83812499999998,74.54,76.04735563225165
2016-08-14,77.63,75.344,73.810625,71.66,78.905,72.80214285714284,67.8875,78.755,73.124375,73.4075,74.01682472867488
2016-08-15,73.8725,72.995,72.75312500000003,71.315,80.825,72.05000000000003,67.86500000000001,81.1925,71.976875,72.1175,73.10669175515712
2016-08-16,76.39250000000001,76.5995,74.778125,73.415,80.0225,74.56357142857144,70.745,79.82,74.96937500000001,75.88749999999997,75.53125840315614
2016-08-17,78.23750000000003,77.6075,74.6825,75.815,79.745,73.1107142857143,71.87,80.54,77.883125,75.47,76.08086178287714
2016-08-18,76.10000000000002,77.99449999999999,74.2775,77.41999999999999,79.29499999999999,73.03357142857143,70.38499999999998,81.0575,78.4625,76.13,76.05606071823878
2016-08-19,79.1375,76.775,75.02562499999998,74.075,80.80250000000002,74.47035714285714,69.25999999999999,79.91,77.46125,72.76249999999997,75.62902548297718
2016-08-20,76.1225,72.73400000000002,73.75437500000002,68.09,81.9125,72.75071428571428,62.78,79.8725,72.72125,70.54249999999998,72.69368259233617
2016-08-21,74.255,67.2935,69.02375,63.99500000000001,81.845,66.09392857142859,60.3725,80.50999999999998,69.321875,64.5125,68.51867249398637
2016-08-22,73.49000000000002,67.649,67.41499999999999,67.925,81.32,65.01714285714286,66.155,79.535,70.59312499999999,65.48750000000001,69.07403289465873
2016-08-23,80.26250000000002,71.411,69.60553571428572,70.505,83.39,70.655,71.64500000000002,82.0325,73.97375,71.1575,73.17154218001282
2016-08-24,83.88500000000002,77.1755,75.05375000000002,73.32499999999997,84.1625,71.44571428571429,71.6225,83.21000000000002,80.465,75.08000000000001,76.57842202645676
2016-08-25,81.2525,75.37549999999997,78.18687499999999,68.345,82.30250000000002,74.08785714285716,64.49000000000001,84.3725,79.356875,73.07749999999999,75.54436572983478
2016-08-26,78.0125,72.065,76.3475,64.49000000000001,82.01750000000001,69.665,62.51000000000001,80.99000000000002,75.77375,66.69500000000001,72.21880102951053
2016-08-27,79.22749999999998,75.33500000000002,76.16749999999998,68.765,81.20750000000002,66.94892857142858,62.2625,81.58250000000002,78.36125000000001,67.0025,72.95130533410479
2016-08-28,80.50999999999998,76.0685,78.614375,72.725,80.39750000000002,73.535,66.4925,82.04750000000001,80.796875,68.8175,75.4994387440509
2016-08-29,80.6,76.4555,77.320625,72.845,83.0375,69.97678571428571,71.87,83.08250000000002,81.01625000000001,72.935,76.0309487636663
2016-08-30,80.48750000000003,75.7985,76.91,73.655,84.905,72.00178571428572,69.5075,82.1375,78.963125,75.07249999999998,76.09246994806483
2016-08-31,81.5,73.1345,75.30687499999998,69.005,86.285,69.035,63.477500000000006,82.49000000000002,74.13125,68.57,73.13378842094053
2016-09-01,76.48249999999999,67.91900000000001,68.78187500000001,65.16499999999999,86.2175,64.4225,61.385,83.3375,71.26250000000002,65.16499999999999,69.3441741374351
2016-09-02,73.75999999999998,67.361,66.914375,63.41000000000001,83.86250000000003,61.446071428571436,61.3625,80.1275,68.410625,63.4025,67.50968942723321
2016-09-03,71.5325,66.986,67.814375,65.195,81.79249999999998,61.783571428571435,63.0275,79.52000000000002,69.5975,63.68000000000001,67.68153736980622
2016-09-04,74.86250000000003,69.8585,70.165625,68.33,82.1375,64.58642857142857,66.245,82.445,72.325625,66.755,70.36731060432717
2016-09-05,80.89250000000001,76.2035,75.16624999999998,75.5,81.4925,71.17892857142857,70.7225,81.59,79.1375,74.8925,75.7897667731597
2016-09-06,82.625,82.23349999999998,79.36250000000003,78.48500000000001,81.53,76.56928571428571,72.88250000000002,81.0125,82.76,79.325,79.60330393872138
2016-09-07,82.895,80.39750000000002,80.53812500000002,75.215,83.24000000000002,75.37311224489797,66.74,80.85499999999998,83.15937500000003,72.055,77.89511262701018
2016-09-08,83.7275,75.9785,77.5625,74.57000000000002,83.01500000000001,73.20392857142858,66.74,80.10500000000002,76.476875,73.49000000000002,75.70469402058326
2016-09-09,84.24500000000002,71.618,74.56705357142856,66.47,83.13499999999998,68.91193877551021,62.87,80.66,74.70392857142856,65.24571428571429,72.07276894451437
2016-09-10,75.875,68.8235,71.076875,63.005,81.455,66.52464285714285,61.25,79.86500000000002,69.310625,65.42750000000001,69.271308445743
2016-09-11,70.16,64.9625,64.56875,62.57000000000001,79.79749999999999,61.14071428571428,62.6225,78.29,65.795,62.58500000000001,65.85111659736764
2016-09-12,74.88499999999998,67.32499999999999,66.498125,66.68,81.0125,64.33357142857143,66.155,77.765,70.863125,67.325,68.89036752281469
2016-09-13,80.015,71.24000000000002,69.37812500000001,64.67,81.665,66.44749999999999,59.38249999999999,79.985,74.44062500000003,66.65,70.34990393440081
2016-09-14,77.63,69.25550000000001,70.548125,62.435,82.4,62.529285714285706,54.635,81.02000000000002,73.3325,63.22571428571429,68.41423390465826
2016-09-15,77.51750000000001,69.953,68.669375,67.325,82.60999999999999,59.36,59.99,82.2425,75.126875,64.055,68.91242512932978
2016-09-16,77.63,73.607,70.78999999999998,67.77499999999999,80.705,63.18821428571428,65.3675,80.2475,70.93062499999998,69.4925,70.91954981414793
2016-09-17,76.8875,71.7935,72.26375,64.82,81.08,69.69071428571428,61.1375,79.1,71.78,69.38749999999999,71.2385424786504
2016-09-18,76.6175,68.468,70.199375,65.84,82.36250000000003,65.38357142857143,61.52,80.11250000000003,71.92625000000002,65.89250000000001,69.51174967067715
2016-09-19,78.88999999999999,72.50450000000002,69.614375,69.66499999999999,83.7125,66.42178571428572,66.7625,78.95750000000002,74.55875,69.4475,71.90967822851991
2016-09-20,81.275,75.03349999999998,72.021875,68.435,84.32750000000001,67.67214285714286,60.7775,79.34,79.70000000000002,67.0025,72.75887426558094
2016-09-21,78.62,72.311,72.696875,75.17,82.91,64.44178571428571,63.365,78.02000000000002,79.1375,65.8925,71.85706100227266
2016-09-22,78.485,72.98,73.079375,70.85,82.1375,68.02250000000001,61.205,79.4,77.21937499999999,67.655,72.17947995864797
2016-09-23,78.39499999999998,72.293,73.97375,71.67500000000003,82.30250000000002,62.85714285714286,60.1475,80.72,76.89875,64.4975,70.96938906789467
2016-09-24,81.1175,70.9025,71.16125,70.07000000000001,80.83250000000002,57.11321428571429,61.88,80.78750000000002,78.321875,63.9425,69.61837802001067
2016-09-25,78.0125,73.814,71.73500000000001,66.605,80.885,59.48214285714286,62.9825,80.6,73.36625000000002,68.21000000000001,70.34957810570526
2016-09-26,70.61000000000001,63.032,64.113125,58.4,79.28750000000002,60.52357142857144,53.24,77.70500000000001,63.325625,60.25999999999999,63.69262534939842
2016-09-27,66.1325,60.368,59.0225,56.93,77.6,55.515714285714296,51.125,74.2175,64.4,54.65000000000001,60.52731089090972
2016-09-28,69.5075,55.78699999999999,56.91875,54.02,77.26249999999997,56.30321428571428,53.6225,71.5775,62.62249999999999,54.155,59.335032997971176
2016-09-29,65.48,62.276,59.500625,57.335,73.88749999999997,60.1475,55.0175,67.46000000000001,59.38250000000001,60.305,61.509013736107754
2016-09-30,66.4025,62.1455,60.9125,57.26,71.0375,60.06714285714286,55.6475,65.18,61.8575,59.923571428571435,61.60909457518471
2016-10-01,65.12,61.8575,59.095625,60.14,71.11250000000003,58.97107142857143,58.865,66.545,61.784375,60.59,61.6810975260334
2016-10-02,67.86500000000001,61.6175,60.876875,62.97000000000001,73.805,57.87178571428571,56.52500000000001,70.83500000000002,64.03999999999999,60.08,62.30863620541898
2016-10-03,70.745,62.573,61.615625,59.615,73.60249999999998,58.81035714285714,56.0975,70.07,66.59375,57.77,62.65665276198826
2016-10-04,71.98249999999999,66.91550000000001,65.598125,64.79,76.4975,60.665,61.3625,72.88250000000002,69.693125,62.705,66.27083662525263
2016-10-05,76.7525,69.27799999999999,70.4975,62.675,80.85499999999998,65.41571428571429,61.0025,77.405,70.71125,65.86250000000001,69.13992908558491
2016-10-06,78.64250000000001,66.452,70.4525,58.325,79.7375,63.451785714285705,52.0475,74.5925,72.246875,61.74499999999999,66.79793983362224
2016-10-07,67.5275,60.51650000000001,67.56687500000001,52.73,79.8425,64.48035714285714,42.8675,74.045,58.33625000000001,59.21,62.05011053643443
2016-10-08,60.1475,53.1185,54.995,50.915000000000006,76.325,48.46678571428572,42.0125,72.14,56.181071428571435,47.7275,54.26516687105546
2016-10-09,60.46250000000001,56.21900000000001,54.449375,51.92,69.4625,45.97892857142857,43.34,66.44749999999999,59.11812499999999,49.67,54.31237769606889
2016-10-10,65.0075,59.2025,56.958125,57.38,71.95250000000001,47.965357142857144,58.25749999999999,65.44999999999999,61.77312499999999,55.565,58.40578229841909
2016-10-11,69.125,64.87700000000001,62.13312500000001,59.42,74.0,57.56,61.00250000000001,66.7325,66.86375,63.47,63.793566560292
2016-10-12,73.355,59.2655,63.438125,48.56,76.1525,57.69821428571429,43.0925,65.83250000000001,60.71,55.3475,59.4970172595672
2016-10-13,62.87,47.3495,52.05312500000001,40.535,75.65,46.15571428571428,41.135,68.96000000000001,49.814375,43.445,50.61176655060568
2016-10-14,61.97000000000001,51.6515,52.030625,51.395,73.91749999999998,46.393571428571434,48.852500000000006,69.7325,58.465625,48.2825,54.022255782401146
2016-10-15,72.005,63.1445,61.525625,63.17,76.745,56.688928571428576,62.24,70.505,69.38374999999999,59.99000000000001,63.99017580683488
2016-10-16,75.515,69.935,66.965,64.25,78.05,63.091785714285706,53.375,73.2425,75.70625000000003,64.58000000000001,67.77970777507892
2016-10-17,78.485,75.32600000000001,72.36500000000002,68.50999999999999,78.20750000000002,64.56392857142856,58.865,74.96,77.72,69.7925,71.42000770613392
2016-10-18,80.24000000000002,71.033,72.32,61.82,79.325,65.06857142857143,54.23,76.79,72.93875,66.38,69.27836862964325
2016-10-19,79.88,59.15300000000001,64.2875,54.63500000000001,78.92750000000002,54.63178571428572,47.615,76.1825,63.545,55.6475,61.156581827699455
2016-10-20,66.605,52.277,56.615,46.1,75.965,51.60852040816327,40.3025,72.89750000000002,55.180625000000006,48.02,54.633901381825694
2016-10-21,57.24500000000001,45.95,49.828839285714295,42.755,66.2525,45.088571428571434,41.1125,61.19750000000001,49.398125,44.51,48.693516396036244
2016-10-22,59.225,49.226000000000006,47.705,50.99,61.55,43.658214285714294,49.505,54.80750000000001,55.135625,46.0025,50.26031298739364
2016-10-23,62.8925,57.371,55.90625,53.645,62.4575,49.12571428571428,47.7725,58.1975,63.52250000000001,50.585,55.44494763353667
2016-10-24,66.5375,50.972,53.70125,47.015,67.16,46.43535714285714,41.765,61.44499999999999,58.05499999999999,46.985,52.32609935911241
2016-10-25,68.225,47.4575,47.204375,49.925,67.04750000000001,40.64,42.125,63.6125,60.940625,43.82,50.27575577759465
2016-10-26,65.3675,49.898,51.771875,48.415000000000006,69.14000000000001,36.632704081632646,42.215,65.555,62.51000000000001,45.68,51.011838647064685
2016-10-27,69.62,47.372,51.45125,47.435,72.17,40.35714285714286,42.395,70.0625,58.19562500000001,43.9475,51.089461944800334
2016-10-28,71.375,53.6945,51.681875,57.665,72.665,44.61928571428571,49.5275,68.35249999999999,66.05375000000001,51.3125,55.86597626349406
2016-10-29,70.1375,67.2185,65.51375,58.505,71.92250000000001,58.199642857142855,51.62,68.3525,71.50437500000002,60.05,63.954868537004856
2016-10-30,70.7225,55.157,60.501875,49.01000000000001,72.605,46.61214285714286,42.2375,66.0175,61.93250000000001,49.67,55.62478582265466
2016-10-31,70.83500000000002,51.9935,53.661875,52.595,71.3825,42.526785714285715,46.13,68.8775,63.921875,47.93,54.170134968814
2016-11-01,70.97,67.0505,65.620625,58.985,72.55250000000002,57.813928571428576,53.9825,68.82499999999999,71.088125,62.3675,64.40500040478157
2016-11-02,74.86250000000003,61.6685,66.700625,56.24,75.8,53.45857142857143,48.74,68.6675,71.718125,54.035,61.75768522929321
2016-11-03,71.70285714285714,57.746,60.749375,51.83,74.09428571428572,49.94107142857143,49.7075,69.37357142857142,64.11955357142858,50.2375,58.180242676481114
2016-11-04,69.8675,52.201142857142855,50.84375,49.58,74.6675,45.59964285714285,50.6075,68.285,59.208125,48.665,54.43372987422577
2016-11-05,60.2375,55.4495,49.263125,53.0,70.82750000000001,51.37571428571428,52.475,59.4275,54.595625,53.9075,55.066579595472874
2016-11-06,58.4825,55.55750000000001,51.8,52.25,69.59,48.12285714285714,54.635,61.4,52.750625,52.5725,54.59776596461181
2016-11-07,61.40750000000001,53.266999999999996,52.565,51.77,67.2125,50.06107142857143,51.755,56.9925,56.28875,52.75250000000001,54.353403677953935
2016-11-08,62.6,56.5025,53.02625,49.505,68.075,50.06428571428572,47.6375,64.4975,57.48125,52.80499999999999,55.197950208689555
2016-11-09,61.01000000000001,47.498000000000005,48.41375,42.425,67.59285714285716,44.58852040816326,44.375,61.87785714285714,49.62875,47.03,49.650270619567976
2016-11-10,54.005,50.369,46.394375,48.845,60.965,51.95428571428572,51.0125,54.5675,50.2475,52.97,51.6031196795658
2016-11-11,56.795,48.64100000000001,48.5375,44.435,62.3975,43.95714285714285,41.0,51.8525,51.68187500000001,46.2725,48.627057801512386
2016-11-12,55.22,40.469,39.155,37.175,62.33,37.9625,39.47,54.6575,44.76875,40.985,43.23037106602978
2016-11-13,51.0125,44.5505,40.454375,45.485,57.2975,46.660357142857144,46.895,52.02500000000001,45.775625,47.8025,46.80625797984977
2016-11-14,54.42285714285714,48.45242857142856,43.14071428571428,46.325,57.01785714285714,46.807448979591825,45.5,51.66928571428571,52.44446428571429,48.99071428571429,48.7731274585827
2016-11-15,59.540000000000006,47.057,49.971875,43.86,63.665,44.651428571428575,42.2375,55.9775,54.26375,47.12000000000001,49.431759782402146
2016-11-16,58.71714285714286,49.18550000000001,48.048125,47.42,64.28,44.97285714285713,42.26,57.635,57.475625,44.63,50.075197262804245
