DATE,CT,ME,MA,NH,RI,VT,T_WA
2017-05-22,56.66666666666666,52.66666666666666,56.0,54.0,56.0,53.14285714285714,55.5549970801099
2017-05-23,55.0,51.66666666666666,50.0,49.0,54.5,51.85714285714285,51.65934213600973
2017-05-24,61.66666666666666,56.0,56.0,57.0,63.0,57.714285714285715,58.02412252669938
2017-05-25,63.0,57.33333333333334,60.0,60.0,61.0,61.14285714285714,60.59843376564862
2017-05-26,57.0,55.66666666666666,53.0,51.0,55.5,56.714285714285715,54.3534713366932
2017-05-27,61.33333333333334,49.33333333333334,53.0,53.0,55.0,54.14285714285714,54.86013356443021
2017-05-28,61.66666666666666,55.33333333333334,57.0,60.0,61.0,58.85714285714285,58.60814853941356
2017-05-29,63.33333333333334,56.0,60.0,62.0,59.5,62.0,60.66993056883625
2017-05-30,56.66666666666666,52.0,53.0,50.0,53.0,55.714285714285715,53.62937142325172
2017-05-31,57.33333333333334,56.0,54.0,54.0,56.0,55.42857142857143,55.184423997199794
2017-06-01,62.66666666666666,55.33333333333334,62.0,62.0,59.0,62.0,61.34236464113804
2017-06-02,67.66666666666667,60.0,59.0,62.0,65.5,59.28571428571429,61.92263010749288
2017-06-03,62.0,55.66666666666666,53.0,55.0,61.0,52.14285714285714,56.12101138398992
2017-06-04,60.33333333333334,53.0,55.0,54.0,58.5,52.85714285714285,56.16788815340735
2017-06-05,60.66666666666666,56.66666666666666,54.0,57.0,60.5,56.57142857142857,56.689289225393686
2017-06-06,60.0,54.0,55.0,53.0,57.5,56.0,56.14753251636588
2017-06-07,53.33333333333334,55.0,49.0,48.0,51.5,50.57142857142857,50.73688010908793
2017-06-08,61.0,61.0,59.0,61.0,60.0,60.14285714285714,59.96401822516444
2017-06-09,59.66666666666666,68.66666666666667,61.0,62.0,57.5,63.42857142857143,61.31790088667701
2017-06-10,64.0,57.66666666666666,61.0,62.0,66.5,63.85714285714285,62.02284352364278
2017-06-11,70.33333333333333,61.0,63.0,66.0,70.0,65.14285714285714,65.44450247774053
2017-06-12,76.66666666666667,73.0,73.0,77.0,73.0,74.85714285714286,74.32504656358047
2017-06-13,78.66666666666667,69.33333333333333,74.0,78.0,78.0,77.28571428571429,75.48814149445478
2017-06-14,80.33333333333333,66.66666666666667,75.0,78.0,81.0,71.28571428571429,76.07313272464806
2017-06-15,73.33333333333333,54.66666666666666,64.0,65.0,68.5,59.85714285714285,65.63500630126117
2017-06-16,66.33333333333333,56.66666666666666,61.0,61.0,60.0,60.714285714285715,61.80513647950869
2017-06-17,65.66666666666667,52.33333333333334,60.0,62.0,63.5,60.0,61.09968230964508
2017-06-18,68.0,59.0,68.0,64.0,68.5,70.14285714285714,66.94443343121644
2017-06-19,76.33333333333333,68.33333333333333,75.0,76.0,69.5,76.85714285714286,74.49372831095108
2017-06-20,76.33333333333333,73.66666666666667,75.0,77.0,70.5,74.0,75.01951772338948
2017-06-21,76.0,67.66666666666667,70.0,69.0,72.0,67.85714285714286,71.19077426937287
2017-06-22,74.0,63.33333333333334,65.0,65.0,72.0,64.85714285714286,67.50410627297119
2017-06-23,70.66666666666667,62.66666666666666,64.0,66.0,70.0,64.14285714285714,66.09773623857626
2017-06-24,77.33333333333333,60.33333333333334,73.0,75.0,75.0,72.85714285714286,73.21366661636615
2017-06-25,78.33333333333333,67.66666666666667,69.0,73.0,76.5,71.28571428571429,72.11848062920056
2017-06-26,73.0,65.33333333333333,65.0,67.0,73.0,64.71428571428571,67.69358197369982
2017-06-27,68.66666666666667,61.33333333333334,62.0,63.0,68.5,61.28571428571429,64.06616096799962
2017-06-28,66.33333333333333,58.33333333333334,60.0,60.0,66.5,61.0,61.87601987048937
2017-06-29,67.33333333333333,60.0,60.0,62.0,67.0,60.42857142857143,62.46195053918888
2017-06-30,72.0,61.0,64.0,63.0,69.5,60.714285714285715,65.81246687390761
2017-07-01,76.66666666666667,65.0,76.0,72.0,73.0,70.85714285714286,74.36743789597159
2017-07-02,76.0,64.0,74.0,77.0,73.5,70.28571428571429,73.65781439064479
2017-07-03,79.66666666666667,70.66666666666667,72.0,76.0,78.0,71.42857142857143,74.49106583047012
2017-07-04,77.33333333333333,67.33333333333333,68.0,70.0,76.5,67.71428571428571,70.95893514195515
2017-07-05,74.33333333333333,65.33333333333333,65.0,67.0,72.5,65.57142857142857,68.01415206587697
2017-07-06,73.33333333333333,65.33333333333333,66.0,66.0,72.0,66.14285714285714,68.13502657094692
2017-07-07,71.0,68.33333333333333,66.0,69.0,68.0,68.71428571428571,67.94370809307027
2017-07-08,70.66666666666667,67.66666666666667,69.0,65.0,68.0,71.14285714285714,68.93188150289747
2017-07-09,76.66666666666667,65.33333333333333,69.0,71.0,73.0,68.85714285714286,70.97188886170119
2017-07-10,72.66666666666667,68.0,65.0,69.0,73.5,66.28571428571429,68.13991170474847
2017-07-11,73.66666666666667,66.33333333333333,66.0,69.0,73.0,69.57142857142857,68.79588775133685
2017-07-12,78.33333333333333,71.66666666666667,71.0,73.0,77.5,71.85714285714286,73.50465057289546
2017-07-13,79.66666666666667,64.66666666666667,73.0,75.0,77.5,72.42857142857143,74.32682459417492
2017-07-14,75.66666666666667,60.66666666666666,71.0,63.0,71.0,62.28571428571429,70.0860603895559
2017-07-15,63.33333333333334,62.0,60.0,59.0,64.0,62.0,61.25957195331539
2017-07-16,73.0,64.33333333333333,69.0,71.0,70.0,69.57142857142857,69.81666927311281
2017-07-17,75.33333333333333,69.33333333333333,69.0,71.0,75.0,70.57142857142857,71.2286442172407
2017-07-18,75.66666666666667,70.0,71.0,73.0,72.5,70.71428571428571,72.30844678318789
2017-07-19,79.33333333333333,70.0,73.0,75.0,76.5,72.85714285714286,74.67635254995453
2017-07-20,82.33333333333333,71.66666666666667,74.0,76.0,80.0,72.42857142857143,76.33540700975647
2017-07-21,81.33333333333333,72.66666666666667,74.0,77.0,80.0,72.71428571428571,76.28939296262367
2017-07-22,81.0,69.66666666666667,73.0,73.0,79.5,70.57142857142857,74.98126703646798
2017-07-23,77.0,62.0,69.0,72.0,76.0,69.71428571428571,71.09181856813753
2017-07-24,75.0,58.66666666666666,68.0,68.0,70.5,67.0,68.9724070442364
2017-07-25,64.0,58.66666666666666,60.0,58.0,62.0,59.85714285714285,60.79346406597392
2017-07-26,64.33333333333333,65.0,58.0,60.0,61.5,61.28571428571429,60.725961491132004
2017-07-27,67.0,65.0,65.0,63.0,66.0,64.85714285714286,65.36250245042987
2017-07-28,69.33333333333333,65.66666666666667,64.0,64.0,67.5,67.28571428571429,65.81967772078582
2017-07-29,74.33333333333333,63.33333333333334,68.0,68.0,74.0,64.71428571428571,69.38854770068932
2017-07-30,68.66666666666667,60.0,63.0,62.0,65.5,62.28571428571429,64.14608082642886
2017-07-31,69.33333333333333,62.0,62.0,62.0,69.0,62.14285714285714,64.26675402359116
2017-08-01,71.33333333333333,67.0,67.0,68.0,68.0,68.14285714285714,68.25171441075827
2017-08-02,76.33333333333333,68.33333333333333,70.0,72.0,75.0,70.14285714285714,71.91613642544871
2017-08-03,76.66666666666667,69.33333333333333,71.0,74.0,75.5,70.57142857142857,72.78791920987629
2017-08-04,75.66666666666667,74.0,70.0,73.0,74.0,72.0,72.3674332672081
2017-08-05,78.33333333333333,72.0,71.0,74.0,74.0,73.28571428571429,73.43671088303421
2017-08-06,74.0,70.33333333333333,69.0,65.0,71.5,67.85714285714286,70.08555591047019
2017-08-07,69.0,62.66666666666666,62.0,65.0,69.5,63.57142857142857,64.61757359845427
2017-08-08,65.66666666666667,61.0,60.0,62.0,66.5,63.42857142857143,62.24264217384209
2017-08-09,71.33333333333333,59.66666666666666,66.0,66.0,70.0,65.0,66.95081956427758
2017-08-10,70.0,62.33333333333334,64.0,66.0,70.0,65.28571428571429,65.95548029928167
2017-08-11,73.33333333333333,63.66666666666666,71.0,70.0,71.0,69.71428571428571,70.7507229010685
2017-08-12,73.0,66.0,68.0,70.0,70.5,70.0,69.46539044664209
2017-08-13,70.0,67.66666666666667,68.0,69.0,67.5,71.0,68.63216308568938
2017-08-14,75.66666666666667,68.66666666666667,67.0,69.0,75.5,67.28571428571429,70.03412524451812
2017-08-15,72.33333333333333,66.33333333333333,64.0,66.0,71.5,65.85714285714286,67.00912740356523
2017-08-16,72.66666666666667,67.66666666666667,67.0,67.0,72.5,67.14285714285714,68.81980104220828
2017-08-17,76.66666666666667,61.0,66.0,69.0,76.0,62.714285714285715,68.95931121535634
2017-08-18,70.66666666666667,60.33333333333334,63.0,64.0,71.0,62.0,65.22026081443148
2017-08-19,76.66666666666667,60.33333333333334,69.0,68.0,71.0,66.0,69.98154340380144
2017-08-20,79.66666666666667,63.33333333333334,72.0,73.0,80.5,72.28571428571429,73.76668780308277
2017-08-21,74.66666666666667,69.0,66.0,70.0,74.5,68.42857142857143,69.42811642881831
2017-08-22,73.66666666666667,71.0,68.0,70.0,74.0,69.28571428571429,70.29798880418551
2017-08-23,80.0,71.33333333333333,74.0,74.0,77.0,73.28571428571429,75.38359353800622
2017-08-24,72.33333333333333,66.66666666666667,63.0,66.0,73.5,65.14285714285714,66.68771302075629
2017-08-25,69.0,62.66666666666666,61.0,64.0,69.5,61.14285714285714,63.95960294133124
2017-08-26,69.0,56.33333333333334,59.0,61.0,68.0,58.57142857142857,61.96762309526904
2017-08-27,65.66666666666667,59.0,57.0,59.0,65.0,57.0,60.016618252142145
2017-08-28,65.66666666666667,58.33333333333334,58.0,59.0,65.5,58.0,60.498261958650275
2017-08-29,66.0,60.33333333333334,60.0,60.0,66.5,60.0,61.93502979183495
2017-08-30,63.0,62.0,55.0,54.0,64.5,56.57142857142857,58.20756824291397
2017-08-31,68.0,61.0,62.0,62.0,66.0,61.28571428571429,63.60587042112442
2017-09-01,69.33333333333333,57.0,59.0,61.0,70.5,57.42857142857143,62.23840958823434
2017-09-02,61.0,50.0,51.0,53.0,60.5,51.28571428571429,54.18424327814766
2017-09-03,56.66666666666666,57.33333333333334,52.0,54.0,58.0,53.0,54.25709474366438
2017-09-04,61.33333333333334,58.0,52.0,55.0,60.5,52.85714285714285,55.702229705208104
2017-09-05,69.33333333333333,61.0,65.0,65.0,68.5,65.0,65.92828790958987
2017-09-06,76.0,67.0,69.0,73.0,72.5,65.42857142857143,70.96608531450104
2017-09-07,66.66666666666667,60.33333333333334,59.0,62.0,71.5,59.83333333333334,62.1638320430166
2017-09-08,66.0,60.66666666666666,58.0,61.0,65.5,59.0,61.01481986525307
2017-09-09,63.33333333333334,59.33333333333334,55.0,58.0,64.5,56.28571428571429,58.400522971044
2017-09-10,61.66666666666666,59.66666666666666,55.0,56.0,63.5,56.28571428571429,57.77588046643937
2017-09-11,63.33333333333334,55.33333333333334,56.0,57.0,64.5,55.57142857142857,58.381003860308574
2017-09-12,64.66666666666667,62.33333333333334,56.0,60.0,65.5,57.0,59.74126126421065
2017-09-13,66.33333333333333,61.66666666666666,61.0,64.0,68.5,61.28571428571429,63.16325308991695
2017-09-14,67.33333333333333,66.66666666666667,63.0,64.0,68.0,63.714285714285715,64.85115932225446
2017-09-15,73.66666666666667,66.66666666666667,70.0,70.0,73.5,66.85714285714286,70.69643810522186
2017-09-16,74.33333333333333,61.66666666666666,70.0,72.0,73.0,71.0,70.72544685956088
2017-09-17,73.33333333333333,67.0,71.0,73.0,71.5,70.0,71.37502491569083
2017-09-18,72.0,67.66666666666667,72.0,71.0,71.0,69.85714285714286,71.35459283989695
2017-09-19,71.0,60.0,68.0,66.0,70.0,70.71428571428571,68.06973021458862
2017-09-20,72.0,65.33333333333333,67.0,68.0,67.5,67.28571428571429,68.18920045931063
2017-09-21,74.66666666666667,66.33333333333333,70.0,68.0,69.5,68.28571428571429,70.49783761362922
2017-09-22,72.66666666666667,61.66666666666666,68.0,66.0,70.0,65.57142857142857,68.40475149726146
2017-09-23,73.0,60.33333333333334,66.0,64.0,62.0,62.714285714285715,66.56131065898731
2017-09-24,75.66666666666667,66.0,67.0,71.0,70.0,65.71428571428571,69.51730810630924
2017-09-25,74.33333333333333,71.0,70.0,74.0,71.5,72.14285714285714,71.69475830353258
2017-09-26,75.33333333333333,73.33333333333333,74.0,75.0,72.5,76.0,74.32847433295949
2017-09-27,74.0,72.66666666666667,74.0,73.0,73.0,75.0,73.75834621472023
2017-09-28,75.0,65.33333333333333,72.0,73.0,73.0,74.28571428571429,72.37586773717938
2017-09-29,67.66666666666667,56.66666666666666,60.0,62.0,69.0,59.57142857142857,62.34686828046406
2017-09-30,57.66666666666666,45.66666666666666,51.0,53.0,59.0,50.28571428571429,52.842232188894165
2017-10-01,56.33333333333334,44.33333333333334,45.0,44.0,55.5,46.57142857142857,48.385272148021464
2017-10-02,57.33333333333334,49.0,49.0,49.0,56.0,48.85714285714285,51.49491098247854
2017-10-03,56.33333333333334,46.66666666666666,50.0,53.0,58.5,51.0,52.142606928197836
2017-10-04,57.66666666666666,46.0,52.0,53.0,57.0,55.42857142857143,53.410160930751374
2017-10-05,63.66666666666666,62.0,56.0,59.0,62.0,60.714285714285715,59.28567823717363
2017-10-06,72.66666666666667,57.66666666666666,62.0,63.0,72.0,60.42857142857143,64.90854785799671
2017-10-07,67.66666666666667,51.33333333333334,56.0,56.0,68.5,54.14285714285714,59.19333110626617
2017-10-08,70.0,51.33333333333334,63.0,66.0,66.5,60.0,64.02319977804518
2017-10-09,73.33333333333333,64.33333333333333,69.0,70.0,70.5,67.57142857142857,69.75674500738218
2017-10-10,72.33333333333333,58.66666666666666,67.0,68.0,70.5,63.0,67.69953329489631
2017-10-11,69.33333333333333,63.0,63.0,64.0,69.5,64.14285714285714,65.12453384574484
2017-10-12,65.66666666666667,46.33333333333334,58.0,60.0,64.5,51.85714285714285,59.17369571829722
2017-10-13,56.33333333333334,44.0,49.0,47.0,54.0,48.0,50.440059365190976
2017-10-14,55.33333333333334,44.33333333333334,48.0,47.0,55.5,48.0,49.87282177021861
2017-10-15,66.33333333333333,57.66666666666666,60.0,63.0,62.5,61.0,61.80498936470214
2017-10-16,69.0,57.33333333333334,62.0,61.0,65.5,64.28571428571429,63.512848597415534
2017-10-17,56.0,50.0,47.0,51.0,57.0,50.28571428571429,50.651242340394816
2017-10-18,47.66666666666666,40.66666666666666,42.0,42.0,49.0,41.857142857142854,43.733734376716285
2017-10-19,57.66666666666666,49.33333333333334,50.0,55.0,60.5,53.57142857142857,53.13828936323974
2017-10-20,57.66666666666666,53.0,53.0,54.0,58.5,56.14285714285714,54.736962031465566
2017-10-21,60.66666666666666,50.0,55.0,56.0,61.5,53.42857142857143,56.397584931579125
2017-10-22,59.33333333333334,47.0,55.0,58.0,58.0,55.14285714285714,55.811194825223325
2017-10-23,60.33333333333334,46.0,56.0,59.0,63.0,58.28571428571429,57.00561227469554
2017-10-24,61.0,52.0,54.0,53.0,60.5,56.57142857142857,55.9804067953674
2017-10-25,70.66666666666667,59.0,67.0,69.0,68.5,67.16666666666667,67.45344938358744
2017-10-26,63.66666666666666,64.66666666666667,57.0,62.0,64.5,58.42857142857143,60.34854629384032
2017-10-27,54.0,60.0,48.0,50.0,57.0,47.57142857142857,51.33501536119161
2017-10-28,54.0,48.0,47.0,49.0,53.5,47.42857142857143,49.436763882857406
2017-10-29,55.33333333333334,45.0,49.0,50.0,55.0,50.28571428571429,50.73266031753644
2017-10-30,65.0,53.33333333333334,60.0,60.0,64.5,56.57142857142857,60.77418029883228
2017-10-31,57.66666666666666,54.0,54.0,55.0,58.5,55.0,55.3353627061064
2017-11-01,48.66666666666666,45.66666666666666,42.0,43.0,49.0,44.14285714285715,44.61431794658248
2017-11-02,42.66666666666666,39.333333333333336,39.0,40.0,47.0,41.142857142857146,40.66334814155931
2017-11-03,60.0,47.0,56.0,56.0,63.5,53.42857142857143,56.572843938563466
2017-11-04,61.33333333333334,51.33333333333334,51.0,56.0,61.5,52.28571428571429,54.77320640121873
2017-11-05,48.0,37.0,42.0,44.0,49.5,38.857142857142854,43.574542540795264
2017-11-06,52.66666666666666,40.66666666666666,48.0,49.0,54.5,46.0,48.92812208566129
2017-11-07,56.0,47.33333333333334,51.0,54.0,59.5,50.14285714285714,52.714139674070836
2017-11-08,43.33333333333334,31.0,39.0,40.0,47.0,33.285714285714285,39.73861785372205
2017-11-09,41.0,29.0,,36.0,41.5,32.42857142857143,37.51082222040989
2017-11-10,42.0,30.66666666666667,35.0,35.0,42.0,32.57142857142857,36.686231676900974
2017-11-11,38.66666666666666,29.33333333333333,31.0,32.0,39.0,31.285714285714285,33.364853233569654
2017-11-12,30.33333333333333,26.0,24.0,26.0,31.5,22.285714285714285,26.348491823270038
2017-11-13,36.0,25.33333333333333,31.0,30.0,38.5,29.714285714285715,32.07729139278412
2017-11-14,39.0,25.0,36.0,31.0,38.5,29.142857142857146,35.156662035433214
2017-11-15,37.333333333333336,28.33333333333333,33.0,35.0,40.5,32.857142857142854,34.330548471296645
2017-11-16,39.66666666666666,25.66666666666667,37.0,37.0,41.0,35.142857142857146,36.82159972100136
2017-11-17,48.0,31.33333333333333,44.0,38.0,46.0,39.0,43.19670086052626
2017-11-18,39.333333333333336,30.0,32.0,33.0,39.0,28.714285714285715,34.03313400748595
2017-11-19,38.0,25.33333333333333,33.0,34.0,41.0,27.714285714285715,33.94692633471734
2017-11-20,49.0,37.0,43.0,45.0,50.0,38.57142857142857,44.394269538826286
2017-11-21,40.66666666666666,22.33333333333333,33.0,33.0,39.5,28.285714285714285,34.141105951392404
2017-11-22,44.66666666666666,23.66666666666667,39.0,40.0,49.0,38.142857142857146,39.7416954457551
2017-11-23,44.33333333333334,35.0,39.0,39.0,47.5,35.0,40.35712650731088
2017-11-24,36.66666666666666,26.66666666666667,31.0,31.0,37.5,26.285714285714285,32.234252653879736
2017-11-25,37.66666666666666,31.0,36.0,37.0,39.0,36.857142857142854,36.289236004878234
2017-11-26,43.33333333333334,41.0,45.0,41.0,45.5,42.42857142857143,43.79874543861099
2017-11-27,43.33333333333334,30.0,38.0,39.0,43.0,34.714285714285715,38.86678206947128
2017-11-28,40.0,21.0,31.0,32.0,40.5,25.57142857142857,32.797347349947735
2017-11-29,37.66666666666666,20.666666666666668,33.0,30.0,37.0,25.142857142857146,32.68440225676695
2017-11-30,48.66666666666666,34.333333333333336,43.0,43.0,51.0,37.857142857142854,43.930899207430265
2017-12-01,37.333333333333336,25.33333333333333,32.0,31.0,38.5,29.57142857142857,32.947398088477215
2017-12-02,43.66666666666666,34.0,36.0,37.0,45.5,36.857142857142854,38.46573094464373
2017-12-03,36.66666666666666,29.0,32.0,32.0,37.5,32.142857142857146,33.24761995187991
2017-12-04,38.66666666666666,29.66666666666667,36.0,34.0,38.0,31.57142857142857,35.84035160215827
2017-12-05,39.0,28.33333333333333,36.0,38.0,40.5,34.0,36.44653257225426
2017-12-06,52.0,31.33333333333333,48.0,46.0,46.0,42.57142857142857,46.89741807155172
2017-12-07,47.33333333333334,36.333333333333336,42.0,43.0,48.0,39.42857142857143,43.17944912216335
2017-12-08,40.333333333333336,30.66666666666667,35.0,32.0,41.0,33.0,35.95782687707916
2017-12-09,35.0,28.0,30.0,29.0,37.0,28.714285714285715,31.373625388357826
2017-12-10,33.0,26.66666666666667,28.0,30.0,34.0,27.42857142857143,29.667434836111926
2017-12-11,34.0,20.666666666666668,27.0,25.0,35.5,27.857142857142854,28.567097461803908
2017-12-12,36.333333333333336,23.0,30.0,29.0,35.5,24.0,30.935900878291996
2017-12-13,38.66666666666666,14.666666666666664,27.0,30.0,42.0,25.0,29.946297387443444
2017-12-14,25.66666666666667,21.33333333333333,16.0,22.0,27.5,16.285714285714285,20.186763756953763
2017-12-15,24.66666666666667,11.0,15.0,16.0,24.0,14.0,17.65122242997554
2017-12-16,20.0,14.0,12.0,13.0,19.0,11.75,14.68304423834375
2017-12-17,26.66666666666667,17.0,17.0,18.0,27.0,16.428571428571427,20.102795647087714
2017-12-18,24.66666666666667,11.0,14.0,12.0,23.5,11.5,16.679788357920746
2017-12-19,34.666666666666664,,27.0,21.0,31.5,19.6,28.431406575778073
2017-12-20,45.66666666666666,18.33333333333333,40.0,37.0,45.0,34.857142857142854,39.26489267044218
2017-12-21,40.0,21.33333333333333,34.0,34.0,40.5,28.714285714285715,34.5357104644984
2017-12-22,32.0,15.0,24.0,24.0,31.5,17.0,25.34736191419329
2017-12-23,32.666666666666664,,24.0,20.0,31.0,17.25,26.123118850063598
2017-12-24,35.333333333333336,25.0,32.0,29.0,43.0,28.857142857142854,32.54479632146295
2017-12-25,36.333333333333336,16.333333333333332,32.0,32.0,38.0,25.42857142857143,31.774061081708414
2017-12-26,32.333333333333336,,25.0,24.0,33.5,24.2,27.465852285904052
2017-12-27,21.66666666666667,,15.0,15.0,24.0,13.0,17.374283739595377
2017-12-28,16.666666666666668,,,,18.0,,16.97209128132563
2017-12-29,14.0,,,,11.0,,13.312794617017339
2017-12-30,15.0,,,,12.0,,14.312794617017339
2017-12-31,16.0,,,,14.5,,15.65639730850867
2018-01-01,12.0,,,,,,12.0
2018-01-02,10.0,,,,,,10.0
2018-01-03,16.0,,,,,,16.0
2018-01-04,17.333333333333332,11.0,14.5,12.5,,15.2,14.725906145367135
2018-01-05,24.33333333333333,13.5,18.25,15.5,,12.6,18.833146157518854
2018-01-06,15.0,12.0,14.0,11.5,,,13.808352111917348
2018-01-07,10.0,,,,,,10.0
2018-01-08,12.0,,,,,,12.0
2018-01-09,26.33333333333333,12.333333333333336,23.75,21.5,,20.571428571428573,22.939099043307607
2018-01-10,33.0,21.4,30.5,32.0,,28.57142857142857,30.319889291300303
2018-01-11,25.0,18.2,22.75,24.0,,22.0,22.977582037534248
2018-01-12,36.66666666666666,34.166666666666664,43.25,41.0,,40.714285714285715,40.32501250294724
2018-01-13,47.0,44.4,53.5,51.0,,45.714285714285715,50.33264789334424
2018-01-14,38.333333333333336,26.2,34.5,36.5,,20.571428571428573,34.24887898656573
2018-01-15,20.666666666666668,10.0,16.5,13.5,,,16.65490776162647
2018-01-16,19.666666666666668,,13.5,11.0,,11.0,14.868540785709751
2018-01-17,28.0,16.0,23.75,23.0,,18.285714285714285,23.772152613006476
2018-01-18,30.66666666666667,16.666666666666668,25.0,27.0,,19.714285714285715,25.610975107535676
2018-01-19,24.33333333333333,18.166666666666668,18.25,19.5,,15.166666666666664,19.798886248230232
2018-01-20,27.33333333333333,18.166666666666668,23.25,24.0,,23.857142857142854,23.91183146114859
2018-01-21,38.333333333333336,31.16666666666667,32.75,36.5,,32.666666666666664,34.40568407397752
2018-01-22,37.333333333333336,21.83333333333333,36.0,36.0,,35.0,34.91820697028462
2018-01-23,39.0,16.8,35.0,30.0,,31.857142857142854,33.624431770996196
2018-01-24,47.0,23.33333333333333,39.0,31.5,,36.42857142857143,38.68522451912928
2018-01-25,33.333333333333336,21.33333333333333,29.5,28.0,,26.285714285714285,29.401634079867335
2018-01-26,27.0,12.0,20.25,19.5,,14.166666666666664,20.841933723554064
2018-01-27,26.66666666666667,13.5,22.0,21.5,,16.285714285714285,22.07012316612013
2018-01-28,35.333333333333336,16.5,36.25,31.5,,31.857142857142854,33.41981488967959
2018-01-29,42.66666666666666,32.166666666666664,41.0,39.0,,37.42857142857143,40.2107995799181
2018-01-30,36.66666666666666,16.6,31.5,31.0,,27.57142857142857,31.15621263558846
2018-01-31,29.33333333333333,12.5,25.0,23.5,,19.166666666666668,24.48986454709863
2018-02-01,25.33333333333333,12.666666666666664,21.5,21.0,,18.0,21.422328499000873
2018-02-02,37.333333333333336,21.33333333333333,33.25,31.0,,32.42857142857143,32.88497083962859
2018-02-03,25.33333333333333,14.2,21.0,20.0,,16.714285714285715,21.165025025825408
2018-02-04,21.66666666666667,,13.0,13.0,,11.0,15.383249594702885
2018-02-05,36.66666666666666,17.0,31.25,30.0,,26.142857142857146,30.906927919645607
2018-02-06,33.666666666666664,22.33333333333333,26.0,28.0,,18.857142857142858,27.499194410335605
2018-02-07,27.33333333333333,13.833333333333336,21.5,23.5,,17.0,22.254648088771006
2018-02-08,33.666666666666664,13.5,22.75,21.5,,15.833333333333336,24.23498249007075
2018-02-09,28.0,10.666666666666666,19.5,18.5,,14.428571428571427,20.508787234083268
2018-02-10,25.66666666666667,,18.25,16.0,,14.333333333333336,19.933016952417542
2018-02-11,39.333333333333336,18.33333333333333,37.5,34.5,,31.42857142857143,35.53453306359078
2018-02-12,45.33333333333334,26.16666666666667,41.25,36.5,,33.285714285714285,40.00630589249368
2018-02-13,43.66666666666666,23.66666666666667,36.75,34.0,,30.42857142857143,36.70570925154745
2018-02-14,30.0,12.666666666666664,24.5,25.0,,16.428571428571427,24.45255538604245
2018-02-15,39.333333333333336,22.83333333333333,35.5,34.0,,30.0,34.8593900525825
2018-02-16,43.33333333333334,31.33333333333333,41.0,39.0,,37.142857142857146,40.28902546655811
2018-02-17,46.33333333333334,26.0,39.0,38.5,,33.857142857142854,39.34686229357676
2018-02-18,32.666666666666664,15.0,28.0,27.5,,21.714285714285715,27.60547369503355
2018-02-19,35.666666666666664,23.0,29.0,30.0,,27.857142857142854,30.186003347111793
2018-02-20,36.333333333333336,24.0,31.75,30.0,,31.0,31.9731130304427
2018-02-21,51.33333333333334,35.0,53.5,47.5,,45.57142857142857,50.185093159772144
2018-02-22,55.33333333333334,40.16666666666666,60.25,54.0,,52.28571428571429,56.04322069741257
2018-02-23,46.66666666666666,20.666666666666668,37.0,34.5,,29.42857142857143,37.31809861336595
2018-02-24,36.333333333333336,17.333333333333332,30.75,28.0,,27.0,30.44476907426743
2018-02-25,46.66666666666666,29.83333333333333,40.5,39.5,,34.42857142857143,40.68130810631257
2018-02-26,41.66666666666666,20.666666666666668,34.5,33.0,,31.42857142857143,34.71763031657555
2018-02-27,42.0,34.5,41.0,40.5,,37.57142857142857,40.42031698080063
2018-02-28,41.66666666666666,32.333333333333336,39.25,38.5,,37.0,39.02475832690034
2018-03-01,43.33333333333334,36.16666666666666,44.33333333333334,45.0,,45.14285714285714,43.3807949438518
2018-03-02,46.66666666666666,30.0,47.0,44.0,,40.42857142857143,44.66282013474125
2018-03-03,41.333333333333336,31.5,36.25,36.5,,33.0,36.979052372523356
2018-03-04,42.66666666666666,34.666666666666664,37.75,40.5,,34.285714285714285,38.835342128733224
2018-03-05,39.66666666666666,33.166666666666664,35.25,37.5,,33.42857142857143,36.328584241881636
2018-03-06,38.66666666666666,33.166666666666664,34.5,37.5,,32.714285714285715,35.66265002405425
2018-03-07,36.66666666666666,30.66666666666667,32.25,33.5,,31.714285714285715,33.3369020316778
2018-03-08,36.0,29.0,31.0,31.0,,31.285714285714285,32.11102746682241
2018-03-09,37.66666666666666,28.16666666666667,31.75,31.0,,28.714285714285715,32.71939709794283
2018-03-10,35.333333333333336,30.33333333333333,29.0,28.0,,29.0,30.669318157803403
2018-03-11,36.66666666666666,30.33333333333333,32.5,31.0,,30.285714285714285,33.118151091478346
2018-03-12,38.0,29.66666666666667,32.5,33.0,,31.42857142857143,33.64696906189298
2018-03-13,36.0,28.16666666666667,31.5,29.0,,30.57142857142857,32.05016342121645
2018-03-14,34.666666666666664,29.5,31.0,31.0,,30.57142857142857,31.78262080109211
2018-03-15,35.666666666666664,30.0,30.75,32.0,,30.83333333333333,32.07548974171452
2018-03-16,39.0,30.66666666666667,33.25,34.0,,31.16666666666667,34.46485715780017
2018-03-17,34.666666666666664,23.16666666666667,28.5,28.5,,24.83333333333333,29.40882902928459
2018-03-18,37.333333333333336,14.0,26.25,23.5,,18.4,27.295369205717638
2018-03-19,30.33333333333333,12.6,19.25,16.0,,13.0,20.864517885995213
2018-03-20,34.0,15.666666666666664,22.75,20.5,,14.5,24.37347322489151
2018-03-21,32.0,21.33333333333333,26.75,26.5,,18.857142857142858,27.197683014688142
2018-03-22,35.333333333333336,24.33333333333333,31.0,32.0,,23.285714285714285,31.220100886998377
