DATE,NY,T_WA
2016-09-19,70.48464285714286,70.48464285714286
2016-09-20,70.6067857142857,70.6067857142857
2016-09-21,69.24392857142857,69.24392857142857
2016-09-22,69.36040816326529,69.36040816326529
2016-09-23,67.41178571428571,67.41178571428571
2016-09-24,57.88785714285714,57.88785714285715
2016-09-25,55.20071428571429,55.20071428571429
2016-09-26,59.315,59.315
2016-09-27,63.04678571428572,63.046785714285726
2016-09-28,60.75500000000001,60.75500000000002
2016-09-29,58.604642857142856,58.60464285714285
2016-09-30,57.36071428571428,57.36071428571428
2016-10-01,57.723928571428566,57.72392857142857
2016-10-02,60.29535714285714,60.29535714285714
2016-10-03,61.4811224489796,61.4811224489796
2016-10-04,60.5525,60.5525
2016-10-05,59.36964285714286,59.36964285714285
2016-10-06,60.378928571428574,60.37892857142858
2016-10-07,62.30750000000001,62.30750000000001
2016-10-08,61.07321428571429,61.0732142857143
2016-10-09,52.89285714285714,52.89285714285714
2016-10-10,48.65000000000001,48.65000000000001
2016-10-11,50.55285714285715,50.55285714285715
2016-10-12,58.16107142857143,58.16107142857144
2016-10-13,55.846785714285716,55.84678571428572
2016-10-14,48.04571428571428,48.04571428571428
2016-10-15,52.00571428571429,52.00571428571429
2016-10-16,62.6675,62.6675
2016-10-17,66.30285714285714,66.30285714285714
2016-10-18,70.69678571428571,70.69678571428571
2016-10-19,64.71821428571428,64.71821428571428
2016-10-20,57.09392857142858,57.09392857142858
2016-10-21,57.3425,57.342499999999994
2016-10-22,45.31678571428571,45.31678571428571
2016-10-23,49.81035714285714,49.81035714285714
2016-10-24,49.251071428571436,49.251071428571436
2016-10-25,43.449285714285715,43.449285714285715
2016-10-26,39.68857142857143,39.68857142857143
2016-10-27,39.26382653061224,39.26382653061224
2016-10-28,41.260357142857146,41.260357142857146
2016-10-29,51.82525510204081,51.82525510204081
2016-10-30,54.39454081632653,54.39454081632653
2016-10-31,42.56857142857143,42.56857142857143
2016-11-01,47.49928571428572,47.49928571428572
2016-11-02,58.37321428571428,58.37321428571428
2016-11-03,56.274744897959174,56.27474489795918
2016-11-04,48.601785714285704,48.601785714285704
2016-11-05,49.72357142857143,49.72357142857143
2016-11-06,47.894642857142856,47.894642857142856
2016-11-07,44.056785714285716,44.056785714285716
2016-11-08,49.52107142857143,49.52107142857143
2016-11-09,48.28081632653061,48.28081632653061
2016-11-10,45.7475,45.7475
2016-11-11,47.306428571428576,47.306428571428576
2016-11-12,39.54392857142857,39.54392857142857
2016-11-13,46.65714285714286,46.65714285714286
2016-11-14,46.3384693877551,46.3384693877551
2016-11-15,45.59,45.59
2016-11-16,48.27392857142856,48.27392857142856
2016-11-17,48.54714285714286,48.54714285714286
2016-11-18,50.20571428571429,50.20571428571429
2016-11-19,48.894285714285715,48.894285714285715
2016-11-20,34.558571428571426,34.558571428571426
2016-11-21,32.16392857142857,32.16392857142857
2016-11-22,33.43142857142857,33.43142857142857
2016-11-23,33.56214285714286,33.56214285714286
2016-11-24,37.58321428571429,37.58321428571429
2016-11-25,42.85785714285714,42.85785714285714
2016-11-26,40.75571428571429,40.75571428571429
2016-11-27,39.25142857142857,39.25142857142857
2016-11-28,40.30571428571429,40.30571428571429
2016-11-29,50.729642857142856,50.729642857142856
2016-11-30,51.04464285714286,51.04464285714286
2016-12-01,45.57714285714286,45.57714285714286
2016-12-02,41.71357142857143,41.71357142857143
2016-12-03,38.941020408163276,38.941020408163276
2016-12-04,36.1175,36.1175
2016-12-05,38.49285714285714,38.49285714285714
2016-12-06,36.97892857142857,36.97892857142857
2016-12-07,38.19392857142857,38.19392857142857
2016-12-08,35.159642857142856,35.159642857142856
2016-12-09,29.12,29.12
2016-12-10,25.896071428571428,25.896071428571428
2016-12-11,26.252857142857145,26.252857142857145
2016-12-12,36.05321428571429,36.05321428571429
2016-12-13,34.284285714285716,34.284285714285716
