DATE,NC,SC,T_WA
2015-03-14,51.00125,58.985,53.630051970678394
2015-03-15,59.0,64.7825,60.90399842122409
2015-03-16,59.91687500000001,63.3875,61.05964448044287
2015-03-17,62.43125000000001,68.9975,64.59331305808261
2015-03-18,52.16562500000001,60.4325,54.887651277294765
2015-03-19,46.731875,52.76,48.71675013756013
2015-03-20,46.585625,56.53999999999999,49.86329283990878
2015-03-21,54.460625,61.3175,56.718381882755025
2015-03-22,58.083125,59.7875,58.64432297824018
2015-03-23,54.3425,57.995,55.54515529330238
2015-03-24,54.055625,58.805,55.619447309001494
2015-03-25,55.59125,63.5375,58.207704380398084
2015-03-26,63.325625,66.7025,64.43752550474208
2015-03-27,48.565625,57.32000000000001,51.44816995093881
2015-03-28,38.37875,46.115,40.92605787482834
2015-03-29,39.1775,44.015,40.77033914616023
2015-03-30,51.333125,55.235,52.61789176866645
2015-03-31,57.216875,62.92250000000001,59.095560861149444
2015-04-01,60.575,65.77250000000001,62.286376012851235
2015-04-02,57.261875,62.32250000000001,58.92818230832809
2015-04-03,68.669375,70.7225,69.3454055678471
2015-04-04,59.624375,65.5325,61.56973784866313
2015-04-05,50.399375,56.2325,52.32004266810251
2015-04-06,61.4975,64.7225,62.559392764106825
2015-04-07,63.14,66.94,64.39122248173827
2015-04-28,58.01000000000001,58.55,58.1878053000365
2015-04-29,55.911875,58.1375,56.644704483136515
2015-04-30,57.453125,62.705,59.18240501875768
2015-05-01,53.87,60.62000000000001,56.09256625045614
2015-05-02,59.405,63.477500000000006,60.745948304441875
2015-05-03,63.0275,66.33285714285715,64.11585188613607
2015-05-04,67.41499999999999,69.26750000000001,68.02497095984741
2015-05-05,68.91125,69.0275,68.94952752986896
2015-05-06,69.10249999999999,69.83000000000001,69.34204325143806
2015-05-07,69.22625,67.745,68.73852018392768
2015-05-08,69.715625,73.34,70.90901960059213
2015-05-09,68.89517857142856,72.27785714285712,70.00899001276164
2015-05-10,70.8125,75.0575,72.2102472197313
2015-05-11,74.03,76.30250000000002,74.77826397098691
2015-05-12,74.55312500000002,77.53999999999998,75.53661056582685
2015-05-13,69.96875,74.72749999999998,71.53565920657157
2015-05-14,62.97125000000001,68.9825,64.950568721934
2015-05-15,67.645625,71.705,68.98225164784375
2015-05-16,72.483125,73.1225,72.69365141427933
2015-05-17,73.86125000000001,74.6225,74.11190608269034
2015-05-18,75.065,75.875,75.33170795005474
2015-05-19,75.09312500000001,76.6625,75.60987165323105
2015-05-20,74.84,77.075,75.5759163807066
2015-05-21,67.454375,78.41749999999998,71.06419301844916
2015-05-22,62.718125,69.6275,64.99316850914745
2015-05-23,64.686875,68.6225,65.98275459991874
2015-05-24,68.58500000000001,70.745,69.29622120014598
2015-05-25,71.36375000000002,72.62,71.77739427439047
2015-05-26,74.66,76.625,75.30701373068834
2015-05-27,72.2942857142857,74.66571428571429,73.07512380439304
2015-05-28,74.255,75.185,74.56122023895173
2015-05-29,74.42375000000001,74.58500000000002,74.47684463820536
2015-05-30,74.17625,76.1225,74.81708993554818
2015-05-31,74.5925,76.35499999999998,75.17283674317464
2015-06-01,74.136875,75.7475,74.6672040025394
2015-06-02,70.28375,74.58500000000002,71.70001860515178
2015-06-03,64.259375,70.51999999999998,66.32080519729806
2015-06-04,64.92500000000001,70.9925,66.92284010735447
2015-06-05,69.153125,73.025,70.4280136964422
2015-06-06,74.525,78.5075,75.83631408776911
2015-06-07,73.97375,75.815,74.5800166827633
2015-06-08,75.39125000000001,77.18,75.98023005637089
2015-06-09,75.18875,75.83,75.39989379379332
2015-06-10,75.970625,76.655,76.1959685226157
2015-06-11,77.30937500000002,78.55250000000002,77.71869761779236
2015-06-12,77.669375,80.375,78.5602536387245
2015-06-13,81.05000000000003,83.285,81.78591638070661
2015-06-14,81.39875,83.79499999999999,82.18776101891193
2015-06-15,82.619375,85.6325,83.61150387902305
2015-06-16,83.76125,86.0825,84.5255658383513
2015-06-17,85.64,89.28,86.83853942987561
2015-06-18,81.471875,84.7475,82.55043701098523
2015-06-19,79.03625,84.67250000000001,80.89209281913088
2015-06-20,79.3625,84.005,80.89113167670261
2015-06-21,81.57875,85.625,82.91105499124565
2015-06-22,81.51125,84.5075,82.49782246339691
2015-06-23,83.55875,83.00750000000002,83.37724042287942
2015-06-24,83.05973214285714,84.32750000000001,83.47716889140511
2015-06-25,81.41562499999998,83.15,81.98670105046442
2015-06-26,80.403125,83.9975,81.58664152836789
2015-06-27,74.42937500000002,79.26500000000001,76.02159676664624
2015-06-28,73.5125,76.80000000000003,74.59497208124068
2015-06-29,72.910625,78.33500000000002,74.69670393404712
2015-06-30,77.87214285714283,79.63428571428571,78.4523620042196
2015-07-01,74.87937500000002,77.6225,75.78260122900484
2015-07-02,74.67125,77.0,75.43803535640737
2015-07-03,73.203125,76.26500000000001,74.21130574638747
2015-07-04,75.57124999999998,78.53,76.54547487311659
2015-07-05,76.1225,77.7875,76.67073300844585
2015-07-06,77.225,78.6575,77.69667794870792
2015-07-07,79.03625,80.79499999999999,79.61535198414663
2015-07-08,80.481875,82.73750000000003,81.22458255536077
2015-07-09,84.36714285714284,86.09714285714287,84.93677835540791
2015-07-10,82.608125,85.3925,83.52493357831315
2015-07-11,79.9925,84.665,81.53100974892688
2015-07-12,78.119375,83.3975,79.8572983319539
2015-07-13,79.34,84.665,81.0933578198043
2015-07-14,75.093125,80.9075,77.00761887296235
2015-07-15,78.7775,83.53999999999998,80.3456439655996
2015-07-16,77.2025,83.45750000000002,79.26207805875603
2015-07-17,78.58625,82.805,79.97535390653509
2015-07-18,79.300625,81.5,80.02481116994029
2015-07-19,79.03625,80.72642857142857,79.59277353334835
2015-07-20,81.550625,84.52250000000002,82.52917152971472
2015-07-21,80.34125,85.9282142857143,82.18086455761963
2015-07-22,80.11866071428571,85.7975,81.98852686809208
2015-07-23,77.500625,85.2275,80.04484597725828
2015-07-24,77.50625,80.02250000000002,78.33477330780893
2015-07-25,77.43875,81.1175,78.6500486064986
2015-07-26,79.43,82.45250000000001,80.42521577659315
2015-07-27,78.86187500000003,82.75142857142858,80.14258470328866
2015-07-28,79.34,82.7825,80.47350878773264
2015-07-29,79.61,81.8175,80.33686148116769
2015-07-30,82.799375,85.19749999999998,83.58900339842594
2015-07-31,80.2175,83.66,81.35100878773262
2015-08-01,79.053125,83.285,80.44655056313319
2015-08-02,77.75375,80.4575,78.64401125921047
2015-08-03,79.72812499999998,81.065,80.1683165934931
2015-08-04,81.066875,83.8175,81.97257074706087
2015-08-05,81.08375000000002,83.5025,81.88016957308012
2015-08-06,76.53312500000001,78.245,77.09679249629625
2015-08-07,73.56875,79.48249999999999,75.51596498720518
2015-08-08,76.2125,79.715,77.36576493218114
2015-08-09,76.904375,79.22749999999998,77.66930821786532
2015-08-10,75.88062500000002,79.04,76.9209094811163
2015-08-11,75.644375,80.6825,77.30327375415989
2015-08-12,76.218125,82.1,78.1548445354669
2015-08-13,74.82875000000001,79.78999999999998,76.46233619408525
2015-08-14,75.498125,80.53,77.15496582244651
2015-08-15,75.62991071428571,79.1825,76.7996684991984
2015-08-16,77.135,79.43,77.8906725251551
2015-08-17,78.0125,79.11500000000002,78.37551915424119
2015-08-18,75.633125,77.6225,76.28816466437054
2015-08-19,75.948125,79.4975,77.11682442003152
2015-08-20,77.83250000000002,80.96000000000002,78.86228902937803
2015-08-21,77.41625,79.82750000000001,78.21020005502406
2015-08-22,75.23375000000001,79.205,76.54135981068504
2015-08-23,75.84875,79.19428571428571,76.95033144715067
2015-08-24,78.02375,80.03,78.6843460799967
2015-08-25,76.38125,82.1225,78.27166607191575
2015-08-26,72.96687500000002,80.465,75.43577567654837
2015-08-27,72.831875,77.2325,74.2808647193946
2015-08-28,72.494375,77.0375,73.99028556245979
2015-08-29,72.19624999999998,75.77000000000002,73.37297535371371
2015-08-30,73.326875,74.16499999999998,73.60284364276497
2015-08-31,73.18062499999998,76.7825,74.36661104642394
2015-09-01,77.714375,79.1525,78.18790508724996
2015-09-02,79.019375,81.2225,79.74479592896832
2015-09-03,78.44964285714286,80.91714285714286,79.26211429758737
2015-09-04,76.983125,80.93,78.28270887700282
2015-09-05,74.30562499999998,76.54250000000002,75.0421587602206
2015-09-06,74.361875,76.82000000000002,75.17125954287445
2015-09-07,74.665625,77.2175,75.50587851857522
2015-09-08,75.363125,77.98250000000002,76.22560418107977
2015-09-09,76.04375,78.3275,76.795718248071
2015-09-10,75.419375,79.1225,76.63869954018081
2015-09-11,73.93357142857144,76.97749999999998,74.93584297103902
2015-09-12,70.22187500000001,73.835,71.41156532350806
2015-09-13,63.26375,68.465,64.97636077187926
2015-09-14,61.300625,65.345,62.632312611731635
2015-09-15,65.035625,67.715,65.91786032552828
2015-09-16,65.47758928571429,69.455,66.78722762908822
2015-09-17,67.98875000000001,72.065,69.33093306346991
2015-09-18,69.575,75.095,71.39256528926191
2015-09-19,71.031875,75.875,72.62656628470228
2015-09-20,72.39875,76.89500000000002,73.87922607460942
2015-09-21,67.16187500000001,75.41750000000002,69.88019700021066
2015-09-22,66.99875,72.38000000000002,68.77062920522476
2015-09-23,68.410625,72.76999999999998,69.84603237008623
2015-09-24,65.58687499999999,68.7325,66.62263203134682
2015-09-25,63.618125000000006,69.755,65.63880814937303
2015-09-26,64.03437500000001,70.1375,66.04394531812078
2015-09-27,65.55875,69.875,66.9799576412639
2015-09-28,70.885625,73.91,71.88145815610716
2015-09-29,73.900625,76.70750000000002,74.82484213248135
2015-09-30,74.4575,76.8425,75.24280674182783
2015-10-01,63.48875,69.78500000000001,65.56191040806436
2015-10-02,56.70660714285715,61.44071428571429,58.26540221867309
2015-10-03,56.89571428571429,63.66000000000001,59.122984380086734
2015-10-04,62.1275,66.5675,63.589454689188926
2015-10-05,60.92937499999999,64.48250000000002,62.099309179059546
2015-10-06,61.30625000000001,64.46000000000001,62.34468234257424
2015-10-07,64.59687500000001,65.3075,64.83086183581192
2015-10-08,66.50375,68.38250000000001,67.12236427304362
2015-10-09,68.03375,70.415,68.8178219827998
2015-10-10,61.2725,67.5425,63.337017094868145
2015-10-11,60.33875000000001,64.28,61.636481738460795
2015-10-12,62.166875,65.3375,63.21086375820037
2015-10-13,64.91187500000001,68.6675,66.14848616657324
2015-10-14,61.68875,65.9525,63.09267101487146
2015-10-15,57.97303571428571,62.98571428571428,59.623555746469684
2015-10-16,57.205625,66.3125,60.204237299573734
2015-10-17,52.233125,59.9675,54.779815495314324
2015-10-18,47.294375,52.84250000000001,49.121200981972144
2015-10-19,45.1175,49.4975,46.55969854474043
2015-10-20,50.039375,52.85,50.964826891509375
2015-10-21,53.97125,58.805,55.56285438713219
2015-10-22,57.621875,63.74,59.63638435423289
2015-10-23,61.96517857142857,65.0375,62.97679900367984
2015-10-24,59.388125,62.945,60.559293938087585
2015-10-25,65.170625,68.62857142857143,66.30921981896714
2015-10-26,55.945625,62.39,58.06755838967159
2015-10-27,51.035,57.2225,53.07235239625145
2015-10-28,64.563125,68.3075,65.79603188948914
2015-10-29,60.86750000000001,66.3275,62.66530914481342
2015-10-30,54.2075,61.25,56.52637745464257
2015-10-31,50.75937500000001,58.6475,53.35669061546361
2015-11-01,58.98875,65.07500000000002,60.99276390249462
2015-11-02,61.32875,68.1425,63.57230715393267
2015-11-03,60.423125,66.28999999999999,62.354905499354786
2015-11-04,61.227500000000006,65.57000000000001,62.657350954460114
2015-11-05,64.473125,66.635,65.18496357965998
2015-11-06,67.915625,69.3725,68.39532888239012
2015-11-07,65.795,70.9625,67.49649794062698
2015-11-08,52.37375,55.805,53.503554510648534
2015-11-09,47.800625,53.87750000000001,49.80155200492454
2015-11-10,57.329375,59.1725,57.93625906227733
2015-11-11,53.38625,56.3975,54.37776149950904
2015-11-12,58.10000000000001,62.06,59.40390553360094
2015-11-13,53.40875,56.285,54.355810174499915
2015-11-14,46.450625,49.8875,47.582281649190584
2015-11-15,44.605625,47.57,45.581702011658656
2015-11-16,47.665625,52.3175,49.197343574272686
2015-11-17,52.9025,59.3525,55.02628552821365
2015-11-18,60.1925,65.05250000000001,61.792747700328434
2015-11-19,64.529375,68.8775,65.96107809300216
2015-11-20,51.659375,57.89,53.71092712507381
2015-11-21,45.258125,53.72,48.04435874675237
2015-11-22,44.57187500000001,52.19750000000001,47.08275748350143
2015-11-23,36.066875,41.2775,37.78257266944934
2015-11-24,40.46,42.785,41.22555059737933
2015-11-25,43.244375,48.365,44.930438452776585
2015-11-26,49.904375,57.47,52.39550133905292
2015-11-27,53.819375,59.84,55.801780619504065
2015-11-28,56.03,59.4725,57.16350878773263
2015-11-29,59.590625,61.22,60.127127797679556
2015-11-30,51.17,61.61,54.607569134038826
2015-12-01,49.01669642857142,57.78392857142857,51.9034748390349
2015-12-02,56.5025,61.625,58.189180832290596
2015-12-03,45.021875,50.66857142857143,46.88115750499468
2015-12-04,40.330625,47.8925,42.82051658002488
2015-12-05,40.20125,47.54,42.617673417857034
2015-12-06,42.501875,50.105,45.00534892933322
2015-12-07,47.091875,53.015,49.04217688477526
2015-12-08,46.034375,49.97321428571429,47.3313129647999
2015-12-09,46.018035714285716,49.659000000000006,47.21689265362568
2015-12-10,53.85875,55.2875,54.329193189679884
2015-12-11,57.50375,59.6375,58.206327886949744
2015-12-12,60.035,62.72,60.91908746407033
2015-12-13,58.341875,60.8,59.15125954287444
2015-12-14,63.719375,65.8475,64.4201007484077
2015-12-15,58.46,61.3775,59.42064252380826
2015-12-16,53.628928571428574,58.90571428571428,55.36641091801531
2015-12-17,54.60633928571429,62.4275,57.18160563282019
2015-12-18,48.11,54.723928571428566,50.28776213715329
2015-12-19,36.3425,39.8375,37.493295414125065
2015-12-20,39.515,43.3475,40.77692372664787
2015-12-21,46.990625,52.91,48.939692125747236
2015-12-22,56.28875,62.045,58.18410510802787
2015-12-23,62.481875,66.245,63.720955684629295
2015-12-24,67.8425,70.9175,68.85500240298558
2015-12-25,67.02125000000001,69.13250000000001,67.71641933278157
2015-12-26,65.406875,68.69749999999999,66.49037604709736
2015-12-27,66.84687500000001,69.36500000000001,67.67601568732296
2015-12-28,61.21625,69.545,63.95864980125727
2015-12-29,60.01571428571428,71.0075,63.634969391020554
2015-12-30,60.96875,68.42750000000001,63.42468570675404
2015-12-31,59.81,67.0,62.177444643078466
2016-01-01,48.3035,57.14,51.21308617365269
2016-01-02,41.1935,47.3,43.204181601245985
2016-01-03,39.722,44.4125,41.26643659226141
2016-01-04,36.221,41.7725,38.048937265097365
2016-01-05,29.2775,34.4525,30.981467458683035
2016-01-06,34.321999999999996,38.67392857142857,35.754955491444875
2016-01-07,41.13285714285715,48.09285714285714,43.42456989888303
2016-01-08,44.303000000000004,47.9525,45.50466748607995
2016-01-09,48.181999999999995,50.015,48.78555021290164
2016-01-10,50.6255,52.25,51.160397610943114
2016-01-11,33.746,37.79,35.07756413582883
2016-01-12,38.048,40.9175,38.99283760824946
2016-01-13,35.3075,40.7,37.083083482308844
2016-01-14,41.468,44.3,42.400490017969155
2016-01-15,43.7855,47.9225,45.147686159724
2016-01-16,47.4845,52.7975,49.23390659091458
2016-01-17,38.18042857142857,43.8425,40.044773588438176
2016-01-18,29.8985,36.9275,32.212932322141654
2016-01-19,23.819000000000003,30.1175,25.892901263481182
2016-01-20,28.9985,34.9625,30.962260758180797
2016-01-21,35.9735,43.25,38.36942641799171
2016-01-22,30.2405,37.835,32.74113398356876
2016-01-23,28.4405,33.4475,30.08915025422724
2016-01-24,33.395,36.7475,34.49887457105988
2016-01-25,37.769,42.2825,39.255155966138325
2016-01-26,46.6295,46.798571428571435,46.68516999274952
2016-01-27,46.427,53.5475,48.77156044242562
2016-01-28,39.6545,46.0625,41.764456227099686
2016-01-29,42.1745,47.1725,43.82018683255996
2016-01-30,41.144,45.7475,42.659790182811086
2016-01-31,50.93600000000001,50.3825,50.753749567462606
2016-02-01,58.298,59.8475,58.808202430382494
2016-02-02,53.986999999999995,58.865,55.59317454366297
2016-02-03,58.56800000000001,62.94,60.0075643921473
2016-02-04,54.806000000000004,56.87000000000001,55.48561136902837
2016-02-05,40.2125,45.30500000000001,41.88930276006635
2016-02-06,36.8825,40.5725,38.097502883582685
2016-02-07,39.128,44.3375,40.84332724174092
2016-02-08,39.5645,40.93,40.01411692074043
2016-02-09,35.308142857142855,37.625,36.07101226348989
2016-02-10,29.4035,32.6075,30.458478113549845
2016-02-11,30.56,37.5425,32.85912131019406
2016-02-12,31.5815,41.6,34.88028221928811
2016-02-13,30.3395,37.64,32.74332887577112
2016-02-14,23.7425,31.82,26.402170946379176
2016-02-15,31.68388571428572,38.11714285714286,33.80215833742945
2016-02-16,47.4755,52.25750000000001,49.050064712545364
2016-02-17,44.573,49.7525,46.278449169516676
2016-02-18,40.6544,45.082,42.11227175266957
2016-02-19,41.6615,46.235,43.16741211058683
2016-02-20,52.8485,55.1225,53.597257874598114
2016-02-21,56.7185,60.9875,58.124149677510694
2016-02-22,54.32899999999999,61.4675,56.67948728576017
2016-02-23,47.5925,55.790000000000006,50.29168323527618
2016-02-24,56.13285714285714,62.49500000000001,58.22771403098548
2016-02-25,45.6935,48.36500000000001,46.57314233156942
2016-02-26,40.028,43.655,41.22225893191177
2016-02-27,39.3215,42.785,40.4619234382896
2016-02-28,48.4925,51.1175,49.35683131962183
2016-02-29,58.74800000000001,58.85,58.781585445562456
2016-03-01,55.01600000000001,59.9375,56.63649774838814
2016-03-02,48.4205,54.2975,50.35561434873048
2016-03-03,38.4575,45.215,40.6825357685122
2016-03-04,42.376999999999995,48.2825,44.32149851734351
2016-03-05,43.655,48.46250000000001,45.23796107393599
2016-03-06,47.51600000000001,51.8975,48.95869244835165
2016-03-07,50.108000000000004,52.04,50.744147851241664
2016-03-08,59.468,60.65,59.857196045635426
2016-03-09,62.663000000000004,63.5525,62.955884841449
2016-03-10,66.452,67.75999999999999,66.88268394897726
2016-03-11,69.8135,70.9925,70.201708238413
2016-03-12,67.433,69.095,67.98024520122343
2016-03-13,66.821,69.23750000000001,67.6166787176633
2016-03-14,65.14828571428572,68.49178571428571,66.24919686367832
2016-03-15,65.7995,69.2525,66.93646611301111
2016-03-16,69.34550000000002,72.275,70.31009375269798
2016-03-17,62.5505,67.31,64.11765615837719
2016-03-18,60.656000000000006,64.78999999999999,62.01719835250158
2016-03-19,54.842,64.88,58.147202966233884
2016-03-20,43.862,51.07250000000001,46.23619465909837
2016-03-21,45.0095,49.7,46.55393659226141
2016-03-22,46.693999999999996,49.4,47.5850021146273
2016-03-23,62.6528,66.38,63.880051693140764
2016-03-24,64.1885,65.8175,64.72487932177675
2016-03-25,67.22149999999999,68.5025,67.64329368397544
2016-03-26,58.43300000000001,63.69499999999999,60.16561386813336
2016-03-27,57.758,64.3175,59.91784049183216
2016-03-28,63.16700000000001,68.29250000000002,64.85466863951304
2016-03-29,54.968,58.5425,56.14497230551933
2016-03-30,54.7295,58.6775,56.02945430471124
2016-03-31,64.03999999999999,66.845,64.96359975296731
2016-04-01,68.58949999999999,68.3675,68.51640226554055
2016-04-02,63.1625,65.78,64.02436180156576
2016-04-03,53.89700000000001,59.12,55.61677237424185
2016-04-04,59.90000000000001,61.6775,60.485275779286795
2016-04-05,50.8235,59.6525,53.73061665559663
2016-04-06,47.5205,53.30750000000001,49.42598013205773
2016-04-07,58.82514285714285,62.675,60.092781754149044
2016-04-08,52.781000000000006,59.06,54.848480516535425
2016-04-09,47.075,54.6575,49.57168275467906
2016-04-10,45.302,49.05500000000001,46.537746835253614
2016-04-11,58.145,60.035,58.767318550127726
2016-04-12,61.646,64.60249999999999,62.61948401769979
2016-04-13,55.94,61.42999999999999,57.74768721703765
2016-04-14,55.148,60.5225,56.91765663897429
2016-04-15,54.2435,57.5375,55.3281123302226
2016-04-16,54.32,60.3725,56.31290107124234
2016-04-17,56.588,59.69,57.60939266798739
2016-04-18,63.06350000000001,63.25250000000001,63.12573185501279
2016-04-19,68.441,67.64250000000001,68.1780786442979
2016-04-20,66.42500000000001,69.7175,67.5091184266114
2016-04-21,65.93085714285715,69.77000000000001,67.1949681569261
2016-04-22,64.9985,69.35000000000001,66.4313143761274
2016-04-23,64.93100000000001,68.38250000000001,66.06747220939991
2016-04-24,62.438,66.4625,63.76314338888307
2016-04-25,66.3035,68.6375,67.0720140190466
2016-04-26,69.7475,71.7125,70.39451373068835
2016-04-27,72.68450000000001,74.84,73.39423948931234
2016-04-28,71.94200000000002,75.3425,73.0616794866187
2016-04-29,70.30850000000001,76.355,72.29942545679751
2016-04-30,63.3605,73.16,66.58717229205111
2016-05-01,67.613,74.21000000000002,69.78518808211247
2016-05-02,71.61478571428572,74.87,72.68662710827553
2016-05-03,67.42399999999999,74.03,69.59915150377974
2016-05-04,63.86,68.26249999999999,65.30960709890861
2016-05-05,54.09949999999999,60.5825,56.23415140766031
2016-05-06,55.980500000000006,60.69499999999999,57.532839050040806
2016-05-07,62.6495,66.42500000000001,63.892655389421805
2016-05-08,72.626,76.35499999999998,73.8538443774742
2016-05-09,70.89349999999997,75.28999999999998,72.34113148446374
2016-05-10,72.7655,73.85749999999999,73.12506182896267
2016-05-11,71.3615,74.5325,72.40561223410317
2016-05-12,70.65050000000002,76.8725,72.69921217930937
2016-05-13,69.1115,75.82249999999998,71.32122475656462
2016-05-14,66.70400000000001,72.875,68.73591945652814
2016-05-15,57.361999999999995,65.03,59.886835260518176
2016-05-16,59.5985,65.99,61.70302328737636
2016-05-17,64.8545,68.75,66.13716767831879
2016-05-18,63.7295,72.05000000000003,66.46918333139561
2016-05-19,60.89450000000001,66.17750000000001,62.63402851869034
2016-05-20,60.4265,64.35499999999999,61.72003355776547
2016-05-21,65.876,71.72,67.8002484692838
2016-05-22,64.02199999999999,70.4675,66.14430381737999
2016-05-23,60.467,68.26249999999999,63.03381706747123
2016-05-24,66.551,71.0375,68.02826570113652
2016-05-25,71.7665,75.7175,73.06744211193366
2016-05-26,74.1875,76.7525,75.03207517517332
2016-05-27,73.89949999999997,75.89750000000002,74.55737961013502
2016-05-28,73.5035,72.54499999999999,73.18789559243523
2016-05-29,71.1185,71.8475,71.35853715504926
2016-05-30,73.373,73.85749999999999,73.53253086642162
2016-05-31,74.30000000000003,76.655,75.07542866960361
2016-06-01,74.363,78.23000000000002,75.63628350970576
2016-06-02,74.5475,79.9775,76.33543107258917
2016-06-03,77.2025,80.96000000000002,78.43972854608725
2016-06-04,79.08800000000002,81.47,79.87231893460542
2016-06-05,75.73100000000001,79.3925,76.93661871496965
2016-06-06,74.399,75.1025,74.63064079365867
2016-06-07,77.315,79.5875,78.0632639709869
2016-06-08,71.906,77.555,73.76604099982619
2016-06-09,70.16,75.62,71.9578091448134
2016-06-10,73.67450000000002,78.815,75.36710767562516
2016-06-11,78.899,82.41499999999998,80.05671006468204
2016-06-12,81.8825,85.49000000000002,83.070338184966
2016-06-13,78.51650000000002,83.0375,80.00512548419441
2016-06-14,76.84700000000002,82.83500000000002,78.81866321596021
2016-06-15,77.78299999999999,82.295,79.26866206252713
2016-06-16,81.4505,85.3475,82.73366158193001
2016-06-17,77.1845,83.3375,79.21049261319358
2016-06-18,72.86449999999998,76.98500000000001,74.22125322000066
2016-06-19,71.06450000000002,74.9,72.3274115338703
2016-06-20,73.1165,76.20500000000001,74.1334475354865
2016-06-21,77.315,80.07499999999997,78.22378264463094
2016-06-22,81.61700000000002,83.9075,82.37119081432147
2016-06-23,82.4135,86.255,83.67838714831514
2016-06-24,79.08800000000002,86.7425,81.60839012801726
2016-06-25,77.7875,85.03999999999998,80.1755239602123
2016-06-26,76.7705,82.0325,78.50311386813337
2016-06-27,76.6955,80.6825,78.00829579860276
2016-06-28,75.7895,79.745,77.0919238227673
2016-06-29,76.6385,80.885,78.03674112334251
2016-06-30,75.29899999999999,79.00999999999998,76.52091753413966
2016-07-01,77.945,80.84,78.89823396964007
2016-07-02,79.38050000000001,84.28999999999998,80.99704651949844
2016-07-03,76.541,86.66,79.87287376123936
2016-07-04,78.20599999999997,86.0,80.77232316386001
2016-07-05,81.13614285714286,86.67500000000003,82.9599172203743
2016-07-06,80.11850000000003,83.1275,81.10927064409225
2016-07-07,78.82249999999998,84.44749999999998,80.67463854204675
2016-07-08,80.69,87.68,82.99159082825014
2016-07-09,79.8305,84.25999999999998,81.28899736391044
2016-07-10,79.9025,84.905,81.54966854339361
2016-07-11,78.12950000000002,82.32499999999997,79.5109484005613
2016-07-12,78.17,84.68,80.31354167266214
2016-07-13,78.59428571428572,83.38,80.17007342624932
2016-07-14,82.184,84.17,82.83792838124532
2016-07-15,80.02850000000002,82.715,80.91308136768156
2016-07-16,75.88400000000001,79.79750000000001,77.17259452165337
2016-07-17,77.48150000000003,78.08,77.67856754087379
2016-07-18,80.49200000000002,79.33250000000002,80.11021250853277
2016-07-19,81.095,83.05250000000002,81.73954421263228
2016-07-20,79.39399999999999,83.225,80.65542982303664
2016-07-21,79.65050000000002,81.605,80.29405640540988
2016-07-22,79.97,81.8075,80.57503192373528
2016-07-23,80.4425,83.855,81.56613071550836
2016-07-24,83.26400000000002,84.89000000000001,83.79939151455434
2016-07-25,84.44621428571429,85.505,84.79483967757156
2016-07-26,84.1055,84.4175,84.2082319511322
2016-07-27,84.11,87.05,85.07805107797645
2016-07-28,84.164,86.99000000000002,85.09451440352431
2016-07-29,82.57100000000001,86.105,83.7346369080166
2016-07-30,82.094,84.29964285714286,82.82024998145856
2016-07-31,81.689,83.86250000000003,82.40466633264687
2016-08-01,80.1095,82.1675,80.78713575458352
2016-08-02,77.828,80.84357142857144,78.82093441229374
2016-08-03,77.40950000000002,80.4275,78.4032340657595
2016-08-04,77.02699999999999,78.935,77.65524539346225
2016-08-05,77.5625,80.91499999999998,78.66637457105988
2016-08-06,80.798,82.67750000000002,81.41686122484924
2016-08-07,79.11949999999999,83.05250000000002,80.4145152685991
2016-08-08,78.1205,81.6725,79.29006375135116
2016-08-09,78.9125,81.3425,79.7126238501642
2016-08-10,79.30850000000002,79.78999999999998,79.46704305919921
2016-08-11,79.565,81.455,80.18731855012771
2016-08-12,82.436,82.4975,82.45625004805973
2016-08-13,82.76899999999999,83.6225,83.05003115477989
2016-08-14,82.78699999999998,84.42500000000003,83.32634274344402
2016-08-15,81.995,84.275,82.74573348904296
2016-08-16,82.2695,84.125,82.88045876706983
2016-08-17,80.987,83.00750000000002,81.6522881643032
2016-08-18,79.81700000000002,81.845,80.48475768235927
2016-08-19,77.4815,79.7375,78.22433103126356
2016-08-20,78.09800000000001,80.5925,78.91936170544636
2016-08-21,79.36700000000002,83.195,80.62744201581424
2016-08-22,76.568,81.425,78.16725989310599
2016-08-23,75.803,80.70500000000001,77.41707700144237
2016-08-24,75.74000000000002,78.86000000000001,76.76731951132197
2016-08-25,78.548,80.0,79.02609869565367
2016-08-26,81.86,82.9925,82.23289722646541
2016-08-27,80.132,83.08250000000002,81.10350840325495
2016-08-28,78.3365,81.62,79.41765500494411
2016-08-29,77.342,80.045,78.23201430740488
2016-08-30,78.0125,79.8725,78.62494047790348
2016-08-31,78.8765,79.07750000000001,78.94268308390247
2016-09-01,77.3375,79.4225,78.02402601958535
2016-09-02,70.997,73.7,71.88701430740488
2016-09-03,71.105,74.675,72.28049059468569
2016-09-04,71.92399999999999,75.85249999999998,73.21753355776546
2016-09-05,71.501,75.33500000000002,72.7634176302591
2016-09-06,75.23150000000003,77.03,75.82369042984377
2016-09-07,78.09800000000001,80.1425,78.77119062208261
2016-09-08,79.2185,80.5175,79.64622052731
2016-09-09,79.30121428571428,80.35,79.64654698683013
2016-09-10,79.124,81.2975,79.83966633264689
2016-09-11,79.39399999999998,81.1175,79.96149524928312
2016-09-12,74.95250000000001,76.625,75.50320252650192
2016-09-13,76.1135,76.0625,76.09670727721877
2016-09-14,76.6265,76.55000000000003,76.60131091582817
