DATE,AL,GA,T_WA
2017-06-29,77.14285714285714,77.875,77.64370546082989
2017-06-30,77.28571428571429,79.75,78.97149642913473
2017-07-01,79.28571428571429,81.25,80.62945367539726
2017-07-02,81.14285714285714,83.125,82.49881234517359
2017-07-03,80.28571428571429,83.5,82.48456055974096
2017-07-04,80.85714285714286,83.0,82.32304037316064
2017-07-05,82.42857142857143,84.375,83.76009500562091
2017-07-06,83.0,84.875,84.28266032651555
2017-07-07,82.66666666666667,84.5,83.92082343037077
2017-07-08,82.5,85.25,84.38123514555615
2017-07-09,80.83333333333333,83.375,82.5720506648322
2017-07-10,80.0,81.75,81.19714963808119
2017-07-11,80.33333333333333,81.75,81.30245446892286
2017-07-12,80.33333333333333,82.25,81.64449722266035
2017-07-13,81.83333333333333,83.0,82.63143309205412
2017-07-14,82.66666666666667,83.625,83.32224861133017
2017-07-15,82.83333333333333,84.125,83.71694378048849
2017-07-16,81.33333333333333,83.75,82.98653997639784
2017-07-17,80.83333333333333,81.5,81.28939033831665
2017-07-18,81.16666666666667,80.125,80.45407759638024
2017-07-19,80.5,81.75,81.35510688434371
2017-07-20,83.0,83.125,83.08551068843437
2017-07-21,84.16666666666667,84.25,84.22367379228959
2017-07-22,84.66666666666667,83.875,84.12509897324898
2017-07-23,82.83333333333333,83.375,83.20387964988227
2017-07-24,82.5,83.5,83.18408550747496
2017-07-25,81.83333333333333,83.875,83.23000791109472
2017-07-26,81.5,82.75,82.35510688434371
2017-07-27,83.33333333333333,82.375,82.67775138866982
2017-07-28,84.16666666666667,82.625,83.11203484264277
2017-07-29,81.33333333333333,84.0,83.15756135326657
2017-07-30,80.66666666666667,83.375,82.51939824941137
2017-07-31,78.66666666666667,79.375,79.15122723446143
2017-08-01,78.16666666666667,76.75,77.19754553107714
2017-08-02,76.33333333333333,76.625,76.53285827301353
2017-08-03,77.5,79.25,78.69714963808119
2017-08-04,77.83333333333333,79.125,78.71694378048849
2017-08-05,78.5,80.625,79.9536817033843
2017-08-06,80.0,81.625,81.11163894964682
2017-08-07,80.5,82.125,81.61163894964682
2017-08-08,80.0,82.875,81.96674583399053
2017-08-09,77.0,81.125,79.82185271833423
2017-08-10,80.0,80.5,80.34204275373749
